onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.279	0	1	DenseCorrect	NA	pace	3.03	8.88	30	266.4
18.418	0	1	noise	NA	null	-1	-1	-1	-1
24.557	0	1	SparseCorrect	NA	sparse	2.08	7.18	3	21.54
30.696	0	1	SparseCorrect	NA	snail	4.81	9.23	5	46.15
42.975	0	1	noise	NA	null	-1	-1	-1	-1
55.254	0	1	DenseCorrect	NA	come	2.69	12.35	22	271.7
61.393	0	1	DenseCorrect	NA	mail	4.66	12.47	35	436.45
67.533	0	1	DenseCorrect	NA	tall	3.07	9.34	27	252.18
73.672	0	1	noise	NA	null	-1	-1	-1	-1
85.951	0	1	DenseCorrect	NA	for	4.6	15.42	33	508.86
92.091	0	1	SparseCorrect	NA	dance	3.79	10.17	6	61.02
98.23	0	1	SparseCorrect	NA	month	4.04	11.24	2	22.48
104.37	0	1	DenseCorrect	NA	mice	4.8	8.34	22	183.48
110.509	0	1	noise	NA	null	-1	-1	-1	-1
116.648	0	1	SparseCorrect	NA	staff	4.17	10.62	5	53.1
122.787	0	1	DenseCorrect	NA	ray	4.97	10.05	38	381.9
128.926	0	1	SparseCorrect	NA	rinse	3.6	7.44	5	37.2
135.066	0	1	DenseCorrect	NA	say	2.41	12.79	37	473.23
141.205	0	1	SparseIncorrect	NA	sperm	4.7	8.44	4	33.76
147.345	0	1	noise	NA	null	-1	-1	-1	-1
153.484	0	1	DenseCorrect	NA	fern	4.97	6.34	21	133.14
165.764	0	1	SparseCorrect	NA	smith	4.92	10.73	3	32.19
171.903	0	1	noise	NA	null	-1	-1	-1	-1
178.042	0	1	SparseCorrect	NA	was	4.79	14.56	1	14.56
190.321	0	1	DenseCorrect	NA	goat	4.97	7.85	26	204.1
208.738	0	1	SparseCorrect	NA	judge	3.57	10.25	6	61.5
214.878	0	1	SparseCorrect	NA	brook	4.32	7.93	6	47.58
221.017	0	1	DenseCorrect	NA	gear	4.25	9.64	21	202.44
227.157	0	1	DenseCorrect	NA	kit	4.43	10.12	35	354.2
233.296	0	1	SparseCorrect	NA	farm	4.48	9.29	6	55.74
239.436	0	1	noise	NA	null	-1	-1	-1	-1
245.575	0	1	DenseIncorrect	NA	rid	1.96	9.91	29	287.39
251.715	0	1	SparseCorrect	NA	mule	4.89	7.31	6	43.86
257.854	0	1	DenseCorrect	NA	lay	3.72	9.62	35	336.7
263.993	0	1	SparseCorrect	NA	launch	3.34	9.47	5	47.35
270.133	0	1	noise	NA	null	-1	-1	-1	-1
276.272	0	1	DenseCorrect	NA	dam	4.86	8.12	22	178.64
282.412	0	1	SparseCorrect	NA	speech	3.14	10.5	3	31.5
288.551	0	1	SparseCorrect	NA	kept	2.48	10.56	3	31.68
294.69	0	1	DenseCorrect	NA	pass	2.57	10.79	24	258.96
300.829	0	1	DenseIncorrect	NA	top	3.82	11.67	21	245.07
313.108	0	1	SparseIncorrect	NA	fresh	1.83	9.65	4	38.6
331.526	0	1	SparseCorrect	NA	spank	3.62	7.29	4	29.16
337.666	0	1	SparseIncorrect	NA	world	4.15	12.6	5	63
343.805	0	1	noise	NA	null	-1	-1	-1	-1
349.945	0	1	DenseCorrect	NA	right	2.31	12.87	35	450.45
356.084	0	1	noise	NA	null	-1	-1	-1	-1
362.224	0	1	DenseCorrect	NA	fade	2.43	8.16	22	179.52
368.363	0	1	SparseIncorrect	NA	squad	3.41	8.48	5	42.4
374.503	0	1	DenseCorrect	NA	pot	4.76	9.49	34	322.66
