onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.279	0	1	noise	NA	null	-1	-1	-1	-1
18.419	0	1	SparseCorrect	NA	breath	4.25	9.58	3	28.74
24.559	0	1	DenseCorrect	NA	scene	3.84	10.37	29	300.73
36.839	0	1	DenseIncorrect	NA	coke	4.82	8.36	29	242.44
42.978	0	1	SparseCorrect	NA	smash	3.37	7.85	4	31.4
55.258	0	1	noise	NA	null	-1	-1	-1	-1
61.397	0	1	noise	NA	null	-1	-1	-1	-1
67.537	0	1	noise	NA	null	-1	-1	-1	-1
73.676	0	1	SparseCorrect	NA	nerve	3.72	8.34	6	50.04
79.816	0	1	DenseCorrect	NA	sing	3.89	9.3	22	204.6
92.096	0	1	SparseIncorrect	NA	club	3.63	11.06	4	44.24
98.236	0	1	SparseCorrect	NA	drink	4.68	9.9	6	59.4
104.375	0	1	DenseCorrect	NA	mass	3.24	10.43	26	271.18
110.515	0	1	SparseCorrect	NA	shears	4.47	5.57	1	5.57
116.655	0	1	DenseCorrect	NA	hug	4.1	8.24	21	173.04
128.935	0	1	SparseIncorrect	NA	hulk	3.21	8.41	5	42.05
135.074	0	1	noise	NA	null	-1	-1	-1	-1
147.354	0	1	SparseCorrect	NA	dorm	4.29	7.41	5	37.05
153.493	0	1	DenseCorrect	NA	dare	2.24	9.09	26	236.34
159.633	0	1	DenseCorrect	NA	hat	4.86	9.37	34	318.58
165.772	0	1	noise	NA	null	-1	-1	-1	-1
171.912	0	1	noise	NA	null	-1	-1	-1	-1
178.052	0	1	DenseIncorrect	NA	moat	4.65	7.73	31	239.63
184.192	0	1	SparseCorrect	NA	choice	1.69	11.09	3	33.27
196.471	0	1	DenseCorrect	NA	toe	4.86	8.42	31	261.02
202.611	0	1	DenseCorrect	NA	shine	3.6	8.07	21	169.47
208.751	0	1	DenseCorrect	NA	code	3	11.91	28	333.48
214.891	0	1	noise	NA	null	-1	-1	-1	-1
227.17	0	1	DenseIncorrect	NA	war	3.48	11.6	29	336.4
233.31	0	1	SparseCorrect	NA	stood	3	9.57	4	38.28
239.45	0	1	noise	NA	null	-1	-1	-1	-1
251.729	0	1	noise	NA	null	-1	-1	-1	-1
264.008	0	1	SparseCorrect	NA	shrine	4.32	7.77	5	38.85
270.148	0	1	DenseCorrect	NA	pearl	2.96	9.28	21	194.88
276.288	0	1	DenseCorrect	NA	cent	4.18	8.75	22	192.5
282.428	0	1	SparseCorrect	NA	fudge	4.8	7.26	6	43.56
294.707	0	1	SparseCorrect	NA	twang	2.68	5.29	1	5.29
300.847	0	1	SparseCorrect	NA	realm	2.74	8.89	2	17.78
306.987	0	1	SparseCorrect	NA	bounce	3.57	8.35	4	33.4
313.127	0	1	DenseCorrect	NA	coal	4.65	8.48	35	296.8
319.267	0	1	DenseCorrect	NA	sake	2.62	9.35	28	261.8
325.406	0	1	SparseCorrect	NA	length	3.9	10.84	0	0
331.546	0	1	DenseCorrect	NA	done	1.96	12.07	30	362.1
337.685	0	1	SparseCorrect	NA	space	3.31	11.64	6	69.84
343.825	0	1	DenseCorrect	NA	tic	3.64	6.67	30	200.1
349.965	0	1	SparseCorrect	NA	watch	3.67	10.95	5	54.75
356.104	0	1	DenseCorrect	NA	boat	4.93	9.67	32	309.44
362.244	0	1	DenseCorrect	NA	tan	4.19	9.06	25	226.5
368.384	0	1	SparseCorrect	NA	disc	4.76	9.73	4	38.92
374.524	0	1	SparseCorrect	NA	stench	3.62	6.89	1	6.89
