onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.278	0	1	SparseCorrect	NA	shift	2.58	9.65	6	57.9
24.557	0	1	SparseCorrect	NA	push	3.68	9.87	5	49.35
30.696	0	1	noise	NA	null	-1	-1	-1	-1
42.975	0	1	SparseIncorrect	NA	probe	3.42	8.71	5	43.55
55.254	0	1	DenseIncorrect	NA	let	2.17	12.24	30	367.2
61.393	0	1	DenseCorrect	NA	hope	4.96	11.92	21	250.32
67.532	0	1	SparseIncorrect	NA	royal	2.71	9.78	3	29.34
73.672	0	1	DenseCorrect	NA	caught	3.24	10.03	23	230.69
79.811	0	1	DenseCorrect	NA	shack	4.86	8.37	22	184.14
85.951	0	1	DenseCorrect	NA	seat	4.71	9.75	32	312
98.228	0	1	SparseIncorrect	NA	shield	4.52	9.55	4	38.2
104.368	0	1	DenseIncorrect	NA	face	4.86	11.26	21	236.46
110.507	0	1	noise	NA	null	-1	-1	-1	-1
122.786	0	1	noise	NA	null	-1	-1	-1	-1
128.925	0	1	noise	NA	null	-1	-1	-1	-1
135.065	0	1	DenseIncorrect	NA	coat	4.96	9.24	31	286.44
141.204	0	1	DenseCorrect	NA	said	2.8	12.77	21	268.17
147.344	0	1	SparseIncorrect	NA	cute	2.5	9.31	6	55.86
153.483	0	1	DenseCorrect	NA	bird	5	9.86	22	216.92
159.622	0	1	SparseIncorrect	NA	coax	2.46	7.64	6	45.84
165.762	0	1	DenseIncorrect	NA	dim	3.26	8.36	21	175.56
171.901	0	1	noise	NA	null	-1	-1	-1	-1
178.04	0	1	SparseIncorrect	NA	void	2.33	10.04	4	40.16
184.18	0	1	DenseIncorrect	NA	tag	4.14	9.94	21	208.74
190.318	0	1	SparseIncorrect	NA	small	2.76	11.98	5	59.9
196.458	0	1	DenseCorrect	NA	pail	4.89	6.21	34	211.14
214.876	0	1	DenseIncorrect	NA	case	3.93	12.2	22	268.4
221.015	0	1	DenseCorrect	NA	wait	2.46	11.03	27	297.81
233.294	0	1	SparseIncorrect	NA	yield	2.48	8.73	4	34.92
239.433	0	1	SparseCorrect	NA	mute	2.83	7.23	6	43.38
245.573	0	1	DenseCorrect	NA	burn	4.08	9.43	22	207.46
251.712	0	1	SparseIncorrect	NA	square	4.15	9.85	3	29.55
257.852	0	1	SparseIncorrect	NA	wax	4.83	8.59	4	34.36
263.991	0	1	noise	NA	null	-1	-1	-1	-1
270.13	0	1	noise	NA	null	-1	-1	-1	-1
276.27	0	1	SparseCorrect	NA	jeans	4.89	8.35	4	33.4
282.408	0	1	SparseCorrect	NA	joint	3.45	9.6	5	48
288.548	0	1	SparseIncorrect	NA	shelf	4.85	8.64	6	51.84
294.687	0	1	DenseIncorrect	NA	moon	4.86	10.33	21	216.93
300.826	0	1	SparseIncorrect	NA	pulse	4	8.61	2	17.22
306.966	0	1	noise	NA	null	-1	-1	-1	-1
319.244	0	1	SparseIncorrect	NA	screw	3.79	9.16	4	36.64
325.384	0	1	noise	NA	null	-1	-1	-1	-1
331.523	0	1	SparseCorrect	NA	crutch	4.41	6.38	6	38.28
337.663	0	1	DenseIncorrect	NA	soar	3.42	6.76	32	216.32
343.802	0	1	SparseIncorrect	NA	gasp	4	7.89	6	47.34
356.081	0	1	DenseIncorrect	NA	sail	4	8.18	34	278.12
362.22	0	1	noise	NA	null	-1	-1	-1	-1
368.36	0	1	DenseIncorrect	NA	mace	3.47	7.15	29	207.35
374.498	0	1	DenseIncorrect	NA	head	4.72	11.6	25	290
