onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.28	0	1	SparseCorrect	NA	plague	3.21	8.46	5	42.3
18.419	0	1	noise	NA	null	-1	-1	-1	-1
24.559	0	1	SparseCorrect	NA	step	3.7	10.69	6	64.14
30.699	0	1	DenseCorrect	NA	boat	4.93	9.67	32	309.44
36.839	0	1	noise	NA	null	-1	-1	-1	-1
42.978	0	1	DenseCorrect	NA	shine	3.6	8.07	21	169.47
49.118	0	1	noise	NA	null	-1	-1	-1	-1
55.258	0	1	SparseCorrect	NA	throb	2.54	5.73	1	5.73
61.397	0	1	SparseCorrect	NA	gift	4.45	9.37	5	46.85
67.536	0	1	DenseCorrect	NA	scene	3.84	10.37	29	300.73
79.816	0	1	DenseCorrect	NA	done	1.96	12.07	30	362.1
85.956	0	1	SparseIncorrect	NA	blimp	4.69	5.76	1	5.76
92.095	0	1	SparseCorrect	NA	clown	4.83	7.92	5	39.6
98.235	0	1	SparseCorrect	NA	child	4.7	11.08	4	44.32
104.375	0	1	SparseCorrect	NA	cloth	4.83	9.32	3	27.96
110.515	0	1	SparseCorrect	NA	tops	3.59	8.28	5	41.4
116.654	0	1	DenseCorrect	NA	toe	4.86	8.42	31	261.02
122.794	0	1	noise	NA	null	-1	-1	-1	-1
128.934	0	1	DenseCorrect	NA	dare	2.24	9.09	26	236.34
147.353	0	1	DenseIncorrect	NA	hug	4.1	8.24	21	173.04
159.632	0	1	DenseCorrect	NA	coal	4.65	8.48	35	296.8
165.771	0	1	noise	NA	null	-1	-1	-1	-1
171.911	0	1	noise	NA	null	-1	-1	-1	-1
178.051	0	1	DenseCorrect	NA	moat	4.65	7.73	31	239.63
184.19	0	1	SparseCorrect	NA	mesh	4.27	7.58	6	45.48
190.33	0	1	DenseCorrect	NA	tan	4.19	9.06	25	226.5
196.47	0	1	DenseCorrect	NA	tic	3.64	6.67	30	200.1
202.61	0	1	noise	NA	null	-1	-1	-1	-1
214.889	0	1	SparseCorrect	NA	flaunt	2	5.75	1	5.75
221.029	0	1	SparseCorrect	NA	skunk	4.77	6.79	5	33.95
227.169	0	1	DenseCorrect	NA	sing	3.89	9.3	22	204.6
233.308	0	1	SparseCorrect	NA	stunt	3	7.43	2	14.86
239.447	0	1	DenseCorrect	NA	pearl	2.96	9.28	21	194.88
251.727	0	1	SparseCorrect	NA	truth	1.57	10.87	5	54.35
257.866	0	1	SparseCorrect	NA	cramp	3.96	5.95	6	35.7
264.006	0	1	SparseCorrect	NA	spoil	2.43	7.48	6	44.88
270.146	0	1	DenseCorrect	NA	code	3	11.91	28	333.48
276.286	0	1	DenseCorrect	NA	mass	3.24	10.43	26	271.18
282.425	0	1	SparseCorrect	NA	stink	3.29	7.34	6	44.04
288.565	0	1	DenseCorrect	NA	hat	4.86	9.37	34	318.58
294.705	0	1	noise	NA	null	-1	-1	-1	-1
300.844	0	1	DenseCorrect	NA	war	3.48	11.6	29	336.4
306.984	0	1	SparseCorrect	NA	vault	4.45	9.15	6	54.9
313.124	0	1	DenseCorrect	NA	coke	4.82	8.36	29	242.44
337.682	0	1	SparseCorrect	NA	change	2.63	11.96	3	35.88
343.822	0	1	SparseCorrect	NA	swung	3.1	7.15	5	35.75
349.961	0	1	noise	NA	null	-1	-1	-1	-1
356.101	0	1	DenseCorrect	NA	sake	2.62	9.35	28	261.8
362.241	0	1	DenseCorrect	NA	cent	4.18	8.75	22	192.5
368.381	0	1	noise	NA	null	-1	-1	-1	-1
