onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.279	0	1	Sparse	NA	null	-1	-1	-1	-1
18.418	0	1	Sparse	NA	null	-1	-1	-1	-1
24.558	0	1	Sparse	NA	null	-1	-1	-1	-1
36.837	0	1	Sparse	NA	null	-1	-1	-1	-1
49.116	0	1	noise	NA	null	-1	-1	-1	-1
61.394	0	1	Dense	NA	null	-1	-1	-1	-1
67.533	0	1	Dense	NA	null	-1	-1	-1	-1
79.812	0	1	Sparse	NA	null	-1	-1	-1	-1
85.952	0	1	Dense	NA	null	-1	-1	-1	-1
92.091	0	1	Sparse	NA	null	-1	-1	-1	-1
98.231	0	1	Dense	NA	null	-1	-1	-1	-1
104.37	0	1	Dense	NA	null	-1	-1	-1	-1
110.51	0	1	Dense	NA	null	-1	-1	-1	-1
116.649	0	1	Dense	NA	null	-1	-1	-1	-1
122.789	0	1	Dense	NA	null	-1	-1	-1	-1
128.928	0	1	noise	NA	null	-1	-1	-1	-1
135.068	0	1	Dense	NA	null	-1	-1	-1	-1
141.207	0	1	Dense	NA	null	-1	-1	-1	-1
147.346	0	1	noise	NA	null	-1	-1	-1	-1
153.485	0	1	noise	NA	null	-1	-1	-1	-1
159.625	0	1	noise	NA	null	-1	-1	-1	-1
165.764	0	1	Dense	NA	null	-1	-1	-1	-1
171.904	0	1	Dense	NA	null	-1	-1	-1	-1
178.043	0	1	Sparse	NA	null	-1	-1	-1	-1
184.183	0	1	Dense	NA	null	-1	-1	-1	-1
190.322	0	1	Dense	NA	null	-1	-1	-1	-1
202.601	0	1	Sparse	NA	null	-1	-1	-1	-1
208.741	0	1	noise	NA	null	-1	-1	-1	-1
214.88	0	1	Sparse	NA	null	-1	-1	-1	-1
221.02	0	1	noise	NA	null	-1	-1	-1	-1
239.437	0	1	Dense	NA	null	-1	-1	-1	-1
245.577	0	1	Sparse	NA	null	-1	-1	-1	-1
257.856	0	1	Sparse	NA	null	-1	-1	-1	-1
263.995	0	1	Sparse	NA	null	-1	-1	-1	-1
276.274	0	1	Dense	NA	null	-1	-1	-1	-1
282.414	0	1	Sparse	NA	null	-1	-1	-1	-1
294.693	0	1	Dense	NA	null	-1	-1	-1	-1
300.832	0	1	Sparse	NA	null	-1	-1	-1	-1
306.972	0	1	Dense	NA	null	-1	-1	-1	-1
313.111	0	1	noise	NA	null	-1	-1	-1	-1
319.251	0	1	noise	NA	null	-1	-1	-1	-1
325.39	0	1	Sparse	NA	null	-1	-1	-1	-1
331.529	0	1	noise	NA	null	-1	-1	-1	-1
337.668	0	1	Dense	NA	null	-1	-1	-1	-1
343.808	0	1	Sparse	NA	null	-1	-1	-1	-1
349.947	0	1	Sparse	NA	null	-1	-1	-1	-1
356.087	0	1	Dense	NA	null	-1	-1	-1	-1
362.226	0	1	Sparse	NA	null	-1	-1	-1	-1
368.366	0	1	Sparse	NA	null	-1	-1	-1	-1
374.505	0	1	Sparse	NA	null	-1	-1	-1	-1
