onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.279	0	1	DenseIncorrect	NA	pot	4.76	9.49	34	322.66
24.558	0	1	DenseIncorrect	NA	rid	1.96	9.91	29	287.39
36.837	0	1	SparseIncorrect	NA	shears	4.47	5.57	1	5.57
42.977	0	1	SparseCorrect	NA	dorm	4.29	7.41	5	37.05
49.116	0	1	SparseCorrect	NA	nerve	3.72	8.34	6	50.04
55.256	0	1	noise	NA	null	-1	-1	-1	-1
61.394	0	1	SparseCorrect	NA	stood	3	9.57	4	38.28
67.533	0	1	DenseCorrect	NA	for	4.6	15.42	33	508.86
73.673	0	1	DenseCorrect	NA	goat	4.97	7.85	26	204.1
79.812	0	1	noise	NA	null	-1	-1	-1	-1
85.952	0	1	SparseCorrect	NA	watch	3.67	10.95	5	54.75
92.091	0	1	DenseCorrect	NA	mail	4.66	12.47	35	436.45
98.231	0	1	DenseCorrect	NA	pace	3.03	8.88	30	266.4
104.37	0	1	SparseCorrect	NA	smash	3.37	7.85	4	31.4
122.789	0	1	DenseCorrect	NA	tall	3.07	9.34	27	252.18
128.928	0	1	noise	NA	null	-1	-1	-1	-1
141.207	0	1	DenseIncorrect	NA	lay	3.72	9.62	35	336.7
147.347	0	1	SparseCorrect	NA	breath	4.25	9.58	3	28.74
153.485	0	1	noise	NA	null	-1	-1	-1	-1
159.625	0	1	DenseCorrect	NA	come	2.69	12.35	22	271.7
165.764	0	1	DenseCorrect	NA	kit	4.43	10.12	35	354.2
171.904	0	1	noise	NA	null	-1	-1	-1	-1
190.322	0	1	noise	NA	null	-1	-1	-1	-1
196.462	0	1	DenseCorrect	NA	right	2.31	12.87	35	450.45
202.601	0	1	DenseCorrect	NA	dam	4.86	8.12	22	178.64
208.741	0	1	DenseCorrect	NA	gear	4.25	9.64	21	202.44
214.88	0	1	SparseIncorrect	NA	shrine	4.32	7.77	5	38.85
233.299	0	1	noise	NA	null	-1	-1	-1	-1
239.437	0	1	Sparse	NA	null	-1	-1	-1	-1
245.577	0	1	Dense	NA	null	-1	-1	-1	-1
251.716	0	1	Sparse	NA	null	-1	-1	-1	-1
257.856	0	1	Sparse	NA	null	-1	-1	-1	-1
263.995	0	1	Sparse	NA	null	-1	-1	-1	-1
270.135	0	1	Dense	NA	null	-1	-1	-1	-1
276.274	0	1	Sparse	NA	null	-1	-1	-1	-1
282.414	0	1	Sparse	NA	null	-1	-1	-1	-1
288.553	0	1	Sparse	NA	null	-1	-1	-1	-1
294.693	0	1	Sparse	NA	null	-1	-1	-1	-1
300.832	0	1	Dense	NA	null	-1	-1	-1	-1
306.972	0	1	noise	NA	null	-1	-1	-1	-1
319.251	0	1	Sparse	NA	null	-1	-1	-1	-1
325.389	0	1	Sparse	NA	null	-1	-1	-1	-1
331.529	0	1	Dense	NA	null	-1	-1	-1	-1
337.668	0	1	noise	NA	null	-1	-1	-1	-1
343.808	0	1	Dense	NA	null	-1	-1	-1	-1
349.947	0	1	noise	NA	null	-1	-1	-1	-1
356.087	0	1	Sparse	NA	null	-1	-1	-1	-1
362.226	0	1	Dense	NA	null	-1	-1	-1	-1
368.366	0	1	Sparse	NA	null	-1	-1	-1	-1
374.505	0	1	Dense	NA	null	-1	-1	-1	-1
