onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.278	0	1	SparseCorrect	NA	squad	3.41	8.48	5	42.4
18.418	0	1	noise	NA	null	-1	-1	-1	-1
24.557	0	1	DenseIncorrect	NA	fade	2.43	8.16	22	179.52
30.697	0	1	DenseCorrect	NA	tall	3.07	9.34	27	252.18
36.836	0	1	SparseCorrect	NA	judge	3.57	10.25	6	61.5
42.976	0	1	SparseCorrect	NA	world	4.15	12.6	5	63
49.116	0	1	DenseCorrect	NA	fern	4.97	6.34	21	133.14
55.255	0	1	noise	NA	null	-1	-1	-1	-1
61.395	0	1	SparseCorrect	NA	dance	3.79	10.17	6	61.02
67.534	0	1	SparseCorrect	NA	speech	3.14	10.5	3	31.5
73.674	0	1	SparseCorrect	NA	fresh	1.83	9.65	4	38.6
85.953	0	1	SparseCorrect	NA	launch	3.34	9.47	5	47.35
92.093	0	1	noise	NA	null	-1	-1	-1	-1
98.231	0	1	SparseCorrect	NA	rinse	3.6	7.44	5	37.2
104.371	0	1	noise	NA	null	-1	-1	-1	-1
110.51	0	1	DenseIncorrect	NA	top	3.82	11.67	21	245.07
116.65	0	1	noise	NA	null	-1	-1	-1	-1
122.79	0	1	noise	NA	null	-1	-1	-1	-1
128.929	0	1	DenseCorrect	NA	gear	4.25	9.64	21	202.44
135.069	0	1	DenseCorrect	NA	pass	2.57	10.79	24	258.96
147.348	0	1	DenseCorrect	NA	for	4.6	15.42	33	508.86
153.488	0	1	noise	NA	null	-1	-1	-1	-1
159.627	0	1	DenseCorrect	NA	pot	4.76	9.49	34	322.66
165.767	0	1	SparseCorrect	NA	mule	4.89	7.31	6	43.86
171.906	0	1	DenseCorrect	NA	mice	4.8	8.34	22	183.48
178.046	0	1	SparseCorrect	NA	smith	4.92	10.73	3	32.19
184.185	0	1	SparseCorrect	NA	sparse	2.08	7.18	3	21.54
190.324	0	1	SparseCorrect	NA	brook	4.32	7.93	6	47.58
196.464	0	1	DenseCorrect	NA	ray	4.97	10.05	38	381.9
202.603	0	1	SparseCorrect	NA	spank	3.62	7.29	4	29.16
208.743	0	1	noise	NA	null	-1	-1	-1	-1
214.882	0	1	DenseCorrect	NA	dam	4.86	8.12	22	178.64
227.162	0	1	DenseCorrect	NA	say	2.41	12.79	37	473.23
233.301	0	1	DenseCorrect	NA	come	2.69	12.35	22	271.7
251.72	0	1	noise	NA	null	-1	-1	-1	-1
270.139	0	1	SparseCorrect	NA	sperm	4.7	8.44	4	33.76
276.277	0	1	noise	NA	null	-1	-1	-1	-1
288.556	0	1	SparseCorrect	NA	snail	4.81	9.23	5	46.15
294.696	0	1	SparseCorrect	NA	kept	2.48	10.56	3	31.68
313.115	0	1	DenseIncorrect	NA	pace	3.03	8.88	30	266.4
319.254	0	1	SparseIncorrect	NA	was	4.79	14.56	1	14.56
325.394	0	1	DenseCorrect	NA	right	2.31	12.87	35	450.45
331.534	0	1	SparseCorrect	NA	month	4.04	11.24	2	22.48
337.673	0	1	DenseCorrect	NA	kit	4.43	10.12	35	354.2
343.813	0	1	SparseIncorrect	NA	farm	4.48	9.29	6	55.74
349.952	0	1	DenseCorrect	NA	goat	4.97	7.85	26	204.1
356.092	0	1	SparseCorrect	NA	staff	4.17	10.62	5	53.1
362.231	0	1	DenseCorrect	NA	mail	4.66	12.47	35	436.45
368.37	0	1	DenseIncorrect	NA	lay	3.72	9.62	35	336.7
374.51	0	1	DenseIncorrect	NA	rid	1.96	9.91	29	287.39
