onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.279	0	1	DenseIncorrect	NA	hum	4.23	7.96	25	199
18.419	0	1	DenseCorrect	NA	shear	3.17	6.81	26	177.06
24.558	0	1	SparseCorrect	NA	mute	2.83	7.23	6	43.38
30.697	0	1	DenseCorrect	NA	cheek	4.83	8.18	21	171.78
36.837	0	1	DenseIncorrect	NA	rub	3.93	8.35	23	192.05
42.976	0	1	SparseCorrect	NA	probe	3.42	8.71	5	43.55
49.115	0	1	DenseCorrect	NA	knight	3.67	9.81	24	235.44
55.254	0	1	noise	NA	null	-1	-1	-1	-1
61.394	0	1	SparseCorrect	NA	square	4.15	9.85	3	29.55
67.533	0	1	noise	NA	null	-1	-1	-1	-1
73.673	0	1	DenseCorrect	NA	made	2.4	12.51	24	300.24
79.812	0	1	noise	NA	null	-1	-1	-1	-1
98.231	0	1	SparseCorrect	NA	yield	2.48	8.73	4	34.92
110.51	0	1	noise	NA	null	-1	-1	-1	-1
116.649	0	1	SparseCorrect	NA	gasp	4	7.89	6	47.34
122.789	0	1	DenseCorrect	NA	toll	3.4	8.93	33	294.69
128.928	0	1	SparseIncorrect	NA	jeans	4.89	8.35	4	33.4
135.067	0	1	DenseIncorrect	NA	nine	4.46	9.6	21	201.6
141.206	0	1	SparseCorrect	NA	push	3.68	9.87	5	49.35
153.485	0	1	SparseCorrect	NA	screw	3.79	9.16	4	36.64
159.624	0	1	SparseCorrect	NA	void	2.33	10.04	4	40.16
165.764	0	1	DenseIncorrect	NA	tight	2.22	9.87	30	296.1
171.903	0	1	DenseIncorrect	NA	hit	3.96	11.07	33	365.31
178.043	0	1	DenseCorrect	NA	toot	3.32	5.55	27	149.85
190.322	0	1	noise	NA	null	-1	-1	-1	-1
202.601	0	1	noise	NA	null	-1	-1	-1	-1
214.88	0	1	SparseIncorrect	NA	crutch	4.41	6.38	6	38.28
227.158	0	1	SparseIncorrect	NA	wax	4.83	8.59	4	34.36
233.297	0	1	SparseCorrect	NA	small	2.76	11.98	5	59.9
239.437	0	1	SparseIncorrect	NA	coax	2.46	7.64	6	45.84
245.576	0	1	SparseCorrect	NA	cute	2.5	9.31	6	55.86
251.716	0	1	SparseIncorrect	NA	shift	2.58	9.65	6	57.9
257.855	0	1	DenseCorrect	NA	bake	4.21	7.84	29	227.36
263.995	0	1	SparseCorrect	NA	shield	4.52	9.55	4	38.2
270.134	0	1	DenseIncorrect	NA	wire	4.64	9.72	22	213.84
276.274	0	1	SparseCorrect	NA	pulse	4	8.61	2	17.22
282.413	0	1	DenseIncorrect	NA	take	2.86	12.71	25	317.75
288.553	0	1	noise	NA	null	-1	-1	-1	-1
294.692	0	1	noise	NA	null	-1	-1	-1	-1
300.831	0	1	DenseIncorrect	NA	loan	3.66	9.16	33	302.28
306.971	0	1	DenseCorrect	NA	fan	4.7	10.53	21	221.13
319.249	0	1	DenseIncorrect	NA	gut	4.11	8.22	24	197.28
331.528	0	1	SparseCorrect	NA	shelf	4.85	8.64	6	51.84
337.667	0	1	DenseIncorrect	NA	kick	4.1	9.9	28	277.2
343.807	0	1	noise	NA	null	-1	-1	-1	-1
349.946	0	1	DenseIncorrect	NA	but	1.68	14.57	35	509.95
356.086	0	1	SparseCorrect	NA	joint	3.45	9.6	5	48
362.225	0	1	DenseIncorrect	NA	sin	1.66	9.77	31	302.87
368.365	0	1	SparseIncorrect	NA	royal	2.71	9.78	3	29.34
374.504	0	1	noise	NA	null	-1	-1	-1	-1
