onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.28	0	1	DenseCorrect	NA	beat	3.97	10.41	33	343.53
18.419	0	1	DenseCorrect	NA	rye	4.68	7.14	37	264.18
24.558	0	1	DenseCorrect	NA	shell	4.74	10.52	21	220.92
30.697	0	1	noise	NA	null	-1	-1	-1	-1
36.837	0	1	DenseCorrect	NA	might	2.21	12.53	28	350.84
42.977	0	1	SparseCorrect	NA	weird	2.09	9.69	5	48.45
49.116	0	1	noise	NA	null	-1	-1	-1	-1
55.256	0	1	noise	NA	null	-1	-1	-1	-1
61.395	0	1	SparseCorrect	NA	noise	3.32	9.94	4	39.76
67.535	0	1	DenseCorrect	NA	men	4.7	11.5	27	310.5
73.674	0	1	DenseCorrect	NA	chick	4.93	8.06	23	185.38
79.814	0	1	SparseIncorrect	NA	squaw	3.88	5.87	2	11.74
85.954	0	1	noise	NA	null	-1	-1	-1	-1
92.093	0	1	DenseIncorrect	NA	lit	3.53	8.59	37	317.83
98.233	0	1	SparseCorrect	NA	hoof	4.79	6.06	5	30.3
104.372	0	1	SparseIncorrect	NA	fraud	4.64	8.94	4	35.76
122.79	0	1	DenseIncorrect	NA	tyke	3.88	4.71	25	117.75
128.93	0	1	SparseCorrect	NA	learned	2.18	10.25	4	41
135.069	0	1	SparseCorrect	NA	from	3.93	14.45	5	72.25
153.488	0	1	DenseCorrect	NA	read	3.37	12.58	28	352.24
165.767	0	1	SparseCorrect	NA	stout	3.16	7.57	6	45.42
171.907	0	1	SparseCorrect	NA	fierce	2.39	7.78	6	46.68
178.046	0	1	DenseIncorrect	NA	bell	4.96	10.12	27	273.24
184.186	0	1	noise	NA	null	-1	-1	-1	-1
190.326	0	1	DenseIncorrect	NA	curl	4.22	7.12	23	163.76
196.465	0	1	SparseCorrect	NA	stand	3.57	10.79	3	32.37
202.605	0	1	SparseCorrect	NA	smile	4.35	9.42	5	47.1
208.743	0	1	noise	NA	null	-1	-1	-1	-1
214.883	0	1	DenseCorrect	NA	lamb	4.93	8.14	27	219.78
221.023	0	1	SparseCorrect	NA	spark	4.07	8.09	5	40.45
227.162	0	1	noise	NA	null	-1	-1	-1	-1
233.302	0	1	SparseCorrect	NA	huge	3.07	10.55	2	21.1
239.441	0	1	DenseIncorrect	NA	dull	2.33	8.44	23	194.12
245.581	0	1	DenseCorrect	NA	pose	3.17	8.38	21	175.98
251.72	0	1	DenseCorrect	NA	grate	4.79	6.6	21	138.6
257.86	0	1	DenseCorrect	NA	fate	1.33	9.05	29	262.45
264	0	1	noise	NA	null	-1	-1	-1	-1
270.139	0	1	DenseCorrect	NA	lace	4.81	8.1	29	234.9
276.279	0	1	noise	NA	null	-1	-1	-1	-1
282.418	0	1	SparseCorrect	NA	yeast	4.57	8.84	4	35.36
288.558	0	1	SparseCorrect	NA	cost	2.25	11.51	5	57.55
300.837	0	1	DenseCorrect	NA	sheet	4.86	9.74	23	224.02
319.255	0	1	SparseCorrect	NA	cross	3.83	10.3	5	51.5
325.394	0	1	SparseCorrect	NA	ranch	4.62	8.2	5	41
337.674	0	1	DenseCorrect	NA	rod	4.35	9.88	21	207.48
349.953	0	1	SparseCorrect	NA	theft	2.67	8.49	4	33.96
356.092	0	1	DenseCorrect	NA	main	2.33	11.21	31	347.51
362.232	0	1	noise	NA	null	-1	-1	-1	-1
368.372	0	1	SparseCorrect	NA	proof	2.44	10.27	4	41.08
374.511	0	1	SparseCorrect	NA	craft	3.33	8.84	4	35.36
