onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.279	0	1	SparseCorrect	NA	plague	3.21	8.46	5	42.3
18.419	0	1	DenseCorrect	NA	gut	4.11	8.22	24	197.28
30.699	0	1	SparseCorrect	NA	stunt	3	7.43	2	14.86
36.839	0	1	SparseIncorrect	NA	gift	4.45	9.37	5	46.85
42.979	0	1	SparseCorrect	NA	flaunt	2	5.75	1	5.75
55.259	0	1	DenseCorrect	NA	kick	4.1	9.9	28	277.2
61.399	0	1	SparseCorrect	NA	tops	3.59	8.28	5	41.4
67.538	0	1	DenseCorrect	NA	shear	3.17	6.81	26	177.06
73.678	0	1	noise	NA	null	-1	-1	-1	-1
79.818	0	1	noise	NA	null	-1	-1	-1	-1
85.958	0	1	DenseCorrect	NA	nine	4.46	9.6	21	201.6
110.517	0	1	noise	NA	null	-1	-1	-1	-1
122.796	0	1	noise	NA	null	-1	-1	-1	-1
128.936	0	1	DenseCorrect	NA	sin	1.66	9.77	31	302.87
135.076	0	1	SparseCorrect	NA	stink	3.29	7.34	6	44.04
141.216	0	1	SparseCorrect	NA	swung	3.1	7.15	5	35.75
147.356	0	1	DenseCorrect	NA	knight	3.67	9.81	24	235.44
153.496	0	1	DenseCorrect	NA	rub	3.93	8.35	23	192.05
159.636	0	1	SparseCorrect	NA	clown	4.83	7.92	5	39.6
165.776	0	1	noise	NA	null	-1	-1	-1	-1
171.916	0	1	SparseCorrect	NA	vault	4.45	9.15	6	54.9
178.056	0	1	DenseCorrect	NA	cheek	4.83	8.18	21	171.78
190.334	0	1	DenseCorrect	NA	made	2.4	12.51	24	300.24
196.474	0	1	SparseCorrect	NA	change	2.63	11.96	3	35.88
202.614	0	1	SparseCorrect	NA	cloth	4.83	9.32	3	27.96
208.754	0	1	SparseCorrect	NA	child	4.7	11.08	4	44.32
221.034	0	1	noise	NA	null	-1	-1	-1	-1
227.174	0	1	SparseCorrect	NA	mesh	4.27	7.58	6	45.48
233.314	0	1	DenseCorrect	NA	hit	3.96	11.07	33	365.31
239.453	0	1	SparseCorrect	NA	step	3.7	10.69	6	64.14
245.593	0	1	noise	NA	null	-1	-1	-1	-1
251.733	0	1	noise	NA	null	-1	-1	-1	-1
257.873	0	1	DenseCorrect	NA	toll	3.4	8.93	33	294.69
264.013	0	1	DenseCorrect	NA	bake	4.21	7.84	29	227.36
270.152	0	1	DenseCorrect	NA	fan	4.7	10.53	21	221.13
276.292	0	1	SparseCorrect	NA	blimp	4.69	5.76	1	5.76
288.572	0	1	DenseIncorrect	NA	hum	4.23	7.96	25	199
294.711	0	1	SparseCorrect	NA	throb	2.54	5.73	1	5.73
300.851	0	1	SparseCorrect	NA	truth	1.57	10.87	5	54.35
306.991	0	1	SparseCorrect	NA	cramp	3.96	5.95	6	35.7
313.131	0	1	DenseCorrect	NA	wire	4.64	9.72	22	213.84
319.271	0	1	DenseCorrect	NA	but	1.68	14.57	35	509.95
331.551	0	1	noise	NA	null	-1	-1	-1	-1
337.691	0	1	DenseCorrect	NA	toot	3.32	5.55	27	149.85
343.831	0	1	DenseCorrect	NA	take	2.86	12.71	25	317.75
349.97	0	1	SparseCorrect	NA	spoil	2.43	7.48	6	44.88
356.11	0	1	noise	NA	null	-1	-1	-1	-1
362.249	0	1	DenseCorrect	NA	tight	2.22	9.87	30	296.1
368.389	0	1	SparseCorrect	NA	skunk	4.77	6.79	5	33.95
374.529	0	1	DenseCorrect	NA	loan	3.66	9.16	33	302.28
