onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.28	0	1	DenseCorrect	NA	save	2.24	11.05	22	243.1
18.42	0	1	DenseCorrect	NA	hair	4.96	10.66	24	255.84
30.7	0	1	SparseCorrect	NA	noise	3.32	9.94	4	39.76
36.839	0	1	SparseCorrect	NA	ranch	4.62	8.2	5	41
42.979	0	1	SparseCorrect	NA	yeast	4.57	8.84	4	35.36
49.118	0	1	SparseCorrect	NA	weird	2.09	9.69	5	48.45
61.398	0	1	SparseCorrect	NA	fierce	2.39	7.78	6	46.68
67.538	0	1	DenseCorrect	NA	mum	4.04	7.28	23	167.44
79.818	0	1	noise	NA	null	-1	-1	-1	-1
85.958	0	1	SparseCorrect	NA	cost	2.25	11.51	5	57.55
92.098	0	1	SparseCorrect	NA	hoof	4.79	6.06	5	30.3
98.238	0	1	SparseCorrect	NA	spark	4.07	8.09	5	40.45
104.377	0	1	DenseCorrect	NA	hear	3.56	11.41	30	342.3
110.517	0	1	noise	NA	null	-1	-1	-1	-1
116.657	0	1	DenseCorrect	NA	buck	4.67	8.82	29	255.78
122.797	0	1	noise	NA	null	-1	-1	-1	-1
128.936	0	1	SparseCorrect	NA	from	3.93	14.45	5	72.25
135.076	0	1	SparseCorrect	NA	stout	3.16	7.57	6	45.42
141.216	0	1	SparseCorrect	NA	smile	4.35	9.42	5	47.1
147.356	0	1	DenseCorrect	NA	nail	4.17	8.43	26	219.18
159.635	0	1	SparseCorrect	NA	fraud	4.64	8.94	4	35.76
165.775	0	1	SparseCorrect	NA	squaw	3.88	5.87	2	11.74
171.915	0	1	DenseCorrect	NA	cut	4.33	11.5	25	287.5
178.055	0	1	DenseCorrect	NA	pitch	3.92	9.08	24	217.92
184.195	0	1	noise	NA	null	-1	-1	-1	-1
190.335	0	1	DenseCorrect	NA	peak	4.12	9.04	31	280.24
196.475	0	1	DenseCorrect	NA	know	5	13.59	27	366.93
202.615	0	1	SparseIncorrect	NA	learned	2.18	10.25	4	41
214.894	0	1	SparseCorrect	NA	huge	3.07	10.55	2	21.1
221.033	0	1	SparseCorrect	NA	cross	3.83	10.3	5	51.5
233.313	0	1	noise	NA	null	-1	-1	-1	-1
239.453	0	1	DenseCorrect	NA	fire	4.66	11.05	22	243.1
245.593	0	1	noise	NA	null	-1	-1	-1	-1
251.733	0	1	noise	NA	null	-1	-1	-1	-1
264.013	0	1	DenseCorrect	NA	ten	4.14	10.57	27	285.39
270.152	0	1	DenseIncorrect	NA	hole	4.79	10.16	31	314.96
276.292	0	1	DenseIncorrect	NA	soap	4.86	8.99	21	188.79
288.572	0	1	noise	NA	null	-1	-1	-1	-1
294.712	0	1	DenseCorrect	NA	beak	4.96	6.37	28	178.36
306.991	0	1	noise	NA	null	-1	-1	-1	-1
313.131	0	1	SparseCorrect	NA	proof	2.44	10.27	4	41.08
319.271	0	1	SparseCorrect	NA	craft	3.33	8.84	4	35.36
325.411	0	1	DenseCorrect	NA	seek	2.5	9.89	31	306.59
331.55	0	1	DenseCorrect	NA	late	2.5	10.92	32	349.44
337.69	0	1	noise	NA	null	-1	-1	-1	-1
343.83	0	1	SparseCorrect	NA	stand	3.57	10.79	3	32.37
356.11	0	1	DenseCorrect	NA	shut	3.18	9.89	21	207.69
362.25	0	1	SparseCorrect	NA	theft	2.67	8.49	4	33.96
368.39	0	1	DenseCorrect	NA	hip	4.17	8.83	28	247.24
374.53	0	1	DenseCorrect	NA	rake	4.1	6.82	30	204.6
