onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.279	0	1	noise	NA	null	-1	-1	-1	-1
18.419	0	1	SparseCorrect	NA	coax	2.46	7.64	6	45.84
24.558	0	1	DenseCorrect	NA	wire	4.64	9.72	22	213.84
30.697	0	1	DenseCorrect	NA	hum	4.23	7.96	25	199
36.837	0	1	DenseCorrect	NA	toll	3.4	8.93	33	294.69
42.976	0	1	DenseCorrect	NA	bake	4.21	7.84	29	227.36
49.116	0	1	noise	NA	null	-1	-1	-1	-1
55.255	0	1	DenseCorrect	NA	loan	3.66	9.16	33	302.28
67.534	0	1	DenseCorrect	NA	toot	3.32	5.55	27	149.85
73.673	0	1	DenseCorrect	NA	knight	3.67	9.81	24	235.44
79.813	0	1	SparseCorrect	NA	gasp	4	7.89	6	47.34
85.952	0	1	SparseCorrect	NA	square	4.15	9.85	3	29.55
92.091	0	1	SparseCorrect	NA	shift	2.58	9.65	6	57.9
98.23	0	1	DenseCorrect	NA	sin	1.66	9.77	31	302.87
104.369	0	1	SparseCorrect	NA	screw	3.79	9.16	4	36.64
110.509	0	1	noise	NA	null	-1	-1	-1	-1
116.648	0	1	SparseCorrect	NA	joint	3.45	9.6	5	48
122.787	0	1	DenseCorrect	NA	take	2.86	12.71	25	317.75
128.927	0	1	noise	NA	null	-1	-1	-1	-1
141.206	0	1	SparseCorrect	NA	yield	2.48	8.73	4	34.92
147.345	0	1	SparseCorrect	NA	pulse	4	8.61	2	17.22
159.624	0	1	noise	NA	null	-1	-1	-1	-1
165.763	0	1	SparseCorrect	NA	wax	4.83	8.59	4	34.36
178.042	0	1	DenseCorrect	NA	hit	3.96	11.07	33	365.31
184.181	0	1	noise	NA	null	-1	-1	-1	-1
190.32	0	1	DenseCorrect	NA	cheek	4.83	8.18	21	171.78
196.459	0	1	noise	NA	null	-1	-1	-1	-1
202.599	0	1	DenseCorrect	NA	tight	2.22	9.87	30	296.1
214.878	0	1	DenseCorrect	NA	rub	3.93	8.35	23	192.05
221.017	0	1	noise	NA	null	-1	-1	-1	-1
233.296	0	1	DenseCorrect	NA	shear	3.17	6.81	26	177.06
239.435	0	1	SparseIncorrect	NA	probe	3.42	8.71	5	43.55
245.575	0	1	noise	NA	null	-1	-1	-1	-1
251.714	0	1	SparseCorrect	NA	jeans	4.89	8.35	4	33.4
257.853	0	1	SparseCorrect	NA	shelf	4.85	8.64	6	51.84
263.993	0	1	SparseCorrect	NA	cute	2.5	9.31	6	55.86
270.132	0	1	SparseCorrect	NA	shield	4.52	9.55	4	38.2
276.271	0	1	DenseCorrect	NA	fan	4.7	10.53	21	221.13
282.41	0	1	DenseCorrect	NA	but	1.68	14.57	35	509.95
294.689	0	1	DenseCorrect	NA	made	2.4	12.51	24	300.24
306.968	0	1	DenseCorrect	NA	nine	4.46	9.6	21	201.6
325.386	0	1	SparseCorrect	NA	small	2.76	11.98	5	59.9
331.525	0	1	SparseCorrect	NA	royal	2.71	9.78	3	29.34
337.665	0	1	SparseCorrect	NA	mute	2.83	7.23	6	43.38
343.804	0	1	DenseCorrect	NA	kick	4.1	9.9	28	277.2
349.944	0	1	noise	NA	null	-1	-1	-1	-1
356.083	0	1	SparseCorrect	NA	crutch	4.41	6.38	6	38.28
362.221	0	1	SparseCorrect	NA	void	2.33	10.04	4	40.16
368.361	0	1	SparseCorrect	NA	push	3.68	9.87	5	49.35
374.5	0	1	DenseCorrect	NA	gut	4.11	8.22	24	197.28
