onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
18.419	0	1	DenseCorrect	NA	hit	3.96	11.07	33	365.31
30.698	0	1	DenseCorrect	NA	gut	4.11	8.22	24	197.28
42.977	0	1	SparseCorrect	NA	breath	4.25	9.58	3	28.74
49.117	0	1	SparseCorrect	NA	stood	3	9.57	4	38.28
55.257	0	1	SparseCorrect	NA	shrine	4.32	7.77	5	38.85
61.396	0	1	DenseCorrect	NA	wire	4.64	9.72	22	213.84
67.536	0	1	DenseCorrect	NA	take	2.86	12.71	25	317.75
73.676	0	1	SparseCorrect	NA	hulk	3.21	8.41	5	42.05
79.815	0	1	noise	NA	null	-1	-1	-1	-1
85.955	0	1	noise	NA	null	-1	-1	-1	-1
92.095	0	1	DenseCorrect	NA	made	2.4	12.51	24	300.24
104.374	0	1	DenseCorrect	NA	toll	3.4	8.93	33	294.69
110.513	0	1	DenseCorrect	NA	but	1.68	14.57	35	509.95
116.653	0	1	DenseCorrect	NA	fan	4.7	10.53	21	221.13
122.792	0	1	noise	NA	null	-1	-1	-1	-1
128.932	0	1	DenseCorrect	NA	tight	2.22	9.87	30	296.1
135.072	0	1	DenseCorrect	NA	hum	4.23	7.96	25	199
141.211	0	1	noise	NA	null	-1	-1	-1	-1
147.351	0	1	DenseCorrect	NA	rub	3.93	8.35	23	192.05
153.491	0	1	SparseCorrect	NA	space	3.31	11.64	6	69.84
159.63	0	1	SparseCorrect	NA	twang	2.68	5.29	1	5.29
165.77	0	1	SparseCorrect	NA	dorm	4.29	7.41	5	37.05
171.91	0	1	SparseCorrect	NA	fudge	4.8	7.26	6	43.56
178.05	0	1	DenseCorrect	NA	toot	3.32	5.55	27	149.85
184.189	0	1	noise	NA	null	-1	-1	-1	-1
190.329	0	1	DenseCorrect	NA	shear	3.17	6.81	26	177.06
196.469	0	1	SparseCorrect	NA	length	3.9	10.84	0	0
208.747	0	1	DenseCorrect	NA	nine	4.46	9.6	21	201.6
221.026	0	1	SparseCorrect	NA	drink	4.68	9.9	6	59.4
233.306	0	1	noise	NA	null	-1	-1	-1	-1
239.446	0	1	DenseCorrect	NA	kick	4.1	9.9	28	277.2
245.585	0	1	SparseCorrect	NA	stench	3.62	6.89	1	6.89
251.725	0	1	SparseCorrect	NA	smash	3.37	7.85	4	31.4
257.865	0	1	DenseCorrect	NA	bake	4.21	7.84	29	227.36
270.144	0	1	noise	NA	null	-1	-1	-1	-1
276.284	0	1	noise	NA	null	-1	-1	-1	-1
282.423	0	1	SparseCorrect	NA	bounce	3.57	8.35	4	33.4
288.563	0	1	DenseCorrect	NA	cheek	4.83	8.18	21	171.78
300.841	0	1	SparseCorrect	NA	choice	1.69	11.09	3	33.27
306.981	0	1	SparseCorrect	NA	disc	4.76	9.73	4	38.92
313.121	0	1	SparseCorrect	NA	shears	4.47	5.57	1	5.57
319.261	0	1	DenseCorrect	NA	loan	3.66	9.16	33	302.28
331.54	0	1	DenseCorrect	NA	sin	1.66	9.77	31	302.87
337.68	0	1	SparseCorrect	NA	realm	2.74	8.89	2	17.78
343.819	0	1	noise	NA	null	-1	-1	-1	-1
349.959	0	1	noise	NA	null	-1	-1	-1	-1
356.099	0	1	SparseCorrect	NA	watch	3.67	10.95	5	54.75
362.238	0	1	DenseCorrect	NA	knight	3.67	9.81	24	235.44
368.378	0	1	SparseCorrect	NA	club	3.63	11.06	4	44.24
374.518	0	1	SparseCorrect	NA	nerve	3.72	8.34	6	50.04
