onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.279	0	1	SparseCorrect	NA	month	4.04	11.24	2	22.48
18.418	0	1	DenseCorrect	NA	knight	3.67	9.81	24	235.44
24.557	0	1	noise	NA	null	-1	-1	-1	-1
42.975	0	1	SparseCorrect	NA	rinse	3.6	7.44	5	37.2
49.114	0	1	SparseCorrect	NA	squad	3.41	8.48	5	42.4
55.254	0	1	noise	NA	null	-1	-1	-1	-1
61.393	0	1	DenseIncorrect	NA	loan	3.66	9.16	33	302.28
67.533	0	1	noise	NA	null	-1	-1	-1	-1
79.812	0	1	DenseIncorrect	NA	toll	3.4	8.93	33	294.69
85.951	0	1	SparseCorrect	NA	sperm	4.7	8.44	4	33.76
92.091	0	1	noise	NA	null	-1	-1	-1	-1
98.23	0	1	SparseCorrect	NA	sparse	2.08	7.18	3	21.54
104.37	0	1	DenseIncorrect	NA	fan	4.7	10.53	21	221.13
110.509	0	1	DenseIncorrect	NA	rub	3.93	8.35	23	192.05
116.649	0	1	SparseCorrect	NA	judge	3.57	10.25	6	61.5
122.787	0	1	DenseIncorrect	NA	cheek	4.83	8.18	21	171.78
128.927	0	1	noise	NA	null	-1	-1	-1	-1
135.066	0	1	DenseCorrect	NA	take	2.86	12.71	25	317.75
141.206	0	1	noise	NA	null	-1	-1	-1	-1
147.345	0	1	noise	NA	null	-1	-1	-1	-1
159.624	0	1	SparseIncorrect	NA	snail	4.81	9.23	5	46.15
165.763	0	1	SparseCorrect	NA	kept	2.48	10.56	3	31.68
171.903	0	1	SparseCorrect	NA	brook	4.32	7.93	6	47.58
178.042	0	1	SparseCorrect	NA	launch	3.34	9.47	5	47.35
184.182	0	1	SparseCorrect	NA	mule	4.89	7.31	6	43.86
190.321	0	1	SparseCorrect	NA	was	4.79	14.56	1	14.56
196.461	0	1	SparseCorrect	NA	world	4.15	12.6	5	63
202.6	0	1	DenseCorrect	NA	gut	4.11	8.22	24	197.28
208.74	0	1	noise	NA	null	-1	-1	-1	-1
214.878	0	1	DenseIncorrect	NA	wire	4.64	9.72	22	213.84
221.018	0	1	DenseIncorrect	NA	made	2.4	12.51	24	300.24
227.157	0	1	SparseCorrect	NA	speech	3.14	10.5	3	31.5
239.436	0	1	DenseCorrect	NA	shear	3.17	6.81	26	177.06
245.576	0	1	DenseCorrect	NA	hit	3.96	11.07	33	365.31
251.715	0	1	noise	NA	null	-1	-1	-1	-1
257.855	0	1	DenseIncorrect	NA	nine	4.46	9.6	21	201.6
263.994	0	1	DenseIncorrect	NA	hum	4.23	7.96	25	199
276.273	0	1	noise	NA	null	-1	-1	-1	-1
288.552	0	1	SparseCorrect	NA	spank	3.62	7.29	4	29.16
294.691	0	1	DenseCorrect	NA	sin	1.66	9.77	31	302.87
313.109	0	1	DenseCorrect	NA	bake	4.21	7.84	29	227.36
319.248	0	1	DenseIncorrect	NA	tight	2.22	9.87	30	296.1
325.388	0	1	SparseCorrect	NA	smith	4.92	10.73	3	32.19
331.527	0	1	DenseIncorrect	NA	toot	3.32	5.55	27	149.85
343.806	0	1	SparseCorrect	NA	fresh	1.83	9.65	4	38.6
349.946	0	1	SparseIncorrect	NA	farm	4.48	9.29	6	55.74
356.085	0	1	DenseCorrect	NA	but	1.68	14.57	35	509.95
362.225	0	1	SparseCorrect	NA	dance	3.79	10.17	6	61.02
368.364	0	1	DenseCorrect	NA	kick	4.1	9.9	28	277.2
374.504	0	1	SparseIncorrect	NA	staff	4.17	10.62	5	53.1
