onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.279	0	1	SparseCorrect	NA	change	2.63	11.96	3	35.88
24.558	0	1	DenseCorrect	NA	hat	4.86	9.37	34	318.58
30.697	0	1	noise	NA	null	-1	-1	-1	-1
36.837	0	1	DenseIncorrect	NA	coke	4.82	8.36	29	242.44
42.976	0	1	SparseCorrect	NA	stink	3.29	7.34	6	44.04
49.116	0	1	SparseCorrect	NA	clown	4.83	7.92	5	39.6
61.395	0	1	DenseCorrect	NA	boat	4.93	9.67	32	309.44
67.534	0	1	noise	NA	null	-1	-1	-1	-1
73.673	0	1	DenseCorrect	NA	moat	4.65	7.73	31	239.63
85.952	0	1	SparseCorrect	NA	gift	4.45	9.37	5	46.85
92.091	0	1	DenseCorrect	NA	tan	4.19	9.06	25	226.5
98.231	0	1	SparseIncorrect	NA	throb	2.54	5.73	1	5.73
104.37	0	1	DenseCorrect	NA	done	1.96	12.07	30	362.1
110.509	0	1	DenseCorrect	NA	scene	3.84	10.37	29	300.73
116.649	0	1	DenseCorrect	NA	mass	3.24	10.43	26	271.18
122.788	0	1	noise	NA	null	-1	-1	-1	-1
128.928	0	1	SparseCorrect	NA	stunt	3	7.43	2	14.86
135.067	0	1	SparseCorrect	NA	truth	1.57	10.87	5	54.35
141.207	0	1	SparseCorrect	NA	tops	3.59	8.28	5	41.4
147.346	0	1	SparseCorrect	NA	mesh	4.27	7.58	6	45.48
159.625	0	1	DenseCorrect	NA	shine	3.6	8.07	21	169.47
165.764	0	1	SparseIncorrect	NA	blimp	4.69	5.76	1	5.76
171.903	0	1	DenseIncorrect	NA	war	3.48	11.6	29	336.4
178.043	0	1	DenseIncorrect	NA	coal	4.65	8.48	35	296.8
184.182	0	1	noise	NA	null	-1	-1	-1	-1
196.461	0	1	SparseCorrect	NA	vault	4.45	9.15	6	54.9
202.601	0	1	SparseCorrect	NA	plague	3.21	8.46	5	42.3
208.74	0	1	SparseCorrect	NA	child	4.7	11.08	4	44.32
214.88	0	1	DenseCorrect	NA	tic	3.64	6.67	30	200.1
221.019	0	1	SparseCorrect	NA	swung	3.1	7.15	5	35.75
227.159	0	1	DenseCorrect	NA	dare	2.24	9.09	26	236.34
233.298	0	1	SparseCorrect	NA	spoil	2.43	7.48	6	44.88
257.855	0	1	SparseCorrect	NA	step	3.7	10.69	6	64.14
263.994	0	1	DenseIncorrect	NA	hug	4.1	8.24	21	173.04
270.134	0	1	noise	NA	null	-1	-1	-1	-1
276.273	0	1	DenseCorrect	NA	cent	4.18	8.75	22	192.5
282.413	0	1	noise	NA	null	-1	-1	-1	-1
288.552	0	1	DenseCorrect	NA	code	3	11.91	28	333.48
294.692	0	1	noise	NA	null	-1	-1	-1	-1
300.831	0	1	noise	NA	null	-1	-1	-1	-1
306.971	0	1	SparseCorrect	NA	cramp	3.96	5.95	6	35.7
319.25	0	1	SparseCorrect	NA	flaunt	2	5.75	1	5.75
325.389	0	1	SparseCorrect	NA	skunk	4.77	6.79	5	33.95
337.668	0	1	DenseCorrect	NA	sing	3.89	9.3	22	204.6
343.807	0	1	noise	NA	null	-1	-1	-1	-1
349.946	0	1	DenseIncorrect	NA	toe	4.86	8.42	31	261.02
356.086	0	1	DenseCorrect	NA	sake	2.62	9.35	28	261.8
362.225	0	1	DenseCorrect	NA	pearl	2.96	9.28	21	194.88
368.365	0	1	SparseIncorrect	NA	cloth	4.83	9.32	3	27.96
374.504	0	1	noise	NA	null	-1	-1	-1	-1
