onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.279	0	1	DenseCorrect	NA	fire	4.66	11.05	22	243.1
18.419	0	1	DenseCorrect	NA	cut	4.33	11.5	25	287.5
30.699	0	1	DenseIncorrect	NA	rake	4.1	6.82	30	204.6
36.839	0	1	noise	NA	null	-1	-1	-1	-1
42.979	0	1	DenseCorrect	NA	peak	4.12	9.04	31	280.24
49.119	0	1	DenseCorrect	NA	pitch	3.92	9.08	24	217.92
55.259	0	1	SparseCorrect	NA	theft	2.67	8.49	4	33.96
61.399	0	1	DenseCorrect	NA	shut	3.18	9.89	21	207.69
67.539	0	1	noise	NA	null	-1	-1	-1	-1
73.679	0	1	DenseIncorrect	NA	hole	4.79	10.16	31	314.96
79.819	0	1	SparseCorrect	NA	hoof	4.79	6.06	5	30.3
85.957	0	1	SparseIncorrect	NA	learned	2.18	10.25	4	41
98.237	0	1	DenseCorrect	NA	late	2.5	10.92	32	349.44
104.377	0	1	SparseIncorrect	NA	fraud	4.64	8.94	4	35.76
122.797	0	1	SparseCorrect	NA	ranch	4.62	8.2	5	41
128.937	0	1	noise	NA	null	-1	-1	-1	-1
135.077	0	1	SparseCorrect	NA	yeast	4.57	8.84	4	35.36
141.217	0	1	noise	NA	null	-1	-1	-1	-1
147.357	0	1	DenseCorrect	NA	nail	4.17	8.43	26	219.18
153.496	0	1	SparseCorrect	NA	stand	3.57	10.79	3	32.37
159.636	0	1	DenseCorrect	NA	ten	4.14	10.57	27	285.39
165.776	0	1	SparseCorrect	NA	smile	4.35	9.42	5	47.1
171.916	0	1	SparseCorrect	NA	cost	2.25	11.51	5	57.55
178.055	0	1	SparseCorrect	NA	squaw	3.88	5.87	2	11.74
184.195	0	1	noise	NA	null	-1	-1	-1	-1
196.475	0	1	SparseCorrect	NA	cross	3.83	10.3	5	51.5
202.615	0	1	noise	NA	null	-1	-1	-1	-1
208.755	0	1	DenseCorrect	NA	mum	4.04	7.28	23	167.44
221.035	0	1	SparseCorrect	NA	from	3.93	14.45	5	72.25
227.174	0	1	DenseCorrect	NA	hip	4.17	8.83	28	247.24
239.454	0	1	SparseCorrect	NA	huge	3.07	10.55	2	21.1
245.594	0	1	DenseCorrect	NA	save	2.24	11.05	22	243.1
251.734	0	1	DenseCorrect	NA	know	5	13.59	27	366.93
257.874	0	1	SparseCorrect	NA	fierce	2.39	7.78	6	46.68
270.153	0	1	DenseIncorrect	NA	beak	4.96	6.37	28	178.36
276.293	0	1	noise	NA	null	-1	-1	-1	-1
282.433	0	1	SparseIncorrect	NA	weird	2.09	9.69	5	48.45
288.573	0	1	DenseIncorrect	NA	soap	4.86	8.99	21	188.79
294.713	0	1	SparseCorrect	NA	proof	2.44	10.27	4	41.08
300.852	0	1	SparseCorrect	NA	spark	4.07	8.09	5	40.45
306.992	0	1	DenseCorrect	NA	hair	4.96	10.66	24	255.84
313.132	0	1	noise	NA	null	-1	-1	-1	-1
325.412	0	1	DenseCorrect	NA	hear	3.56	11.41	30	342.3
331.552	0	1	DenseCorrect	NA	seek	2.5	9.89	31	306.59
343.832	0	1	SparseCorrect	NA	craft	3.33	8.84	4	35.36
349.972	0	1	noise	NA	null	-1	-1	-1	-1
356.112	0	1	SparseCorrect	NA	stout	3.16	7.57	6	45.42
362.251	0	1	noise	NA	null	-1	-1	-1	-1
368.39	0	1	DenseCorrect	NA	buck	4.67	8.82	29	255.78
374.53	0	1	SparseCorrect	NA	noise	3.32	9.94	4	39.76
