onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.279	0	1	SparseCorrect	NA	world	4.15	12.6	5	63
18.419	0	1	DenseCorrect	NA	late	2.5	10.92	32	349.44
24.558	0	1	DenseCorrect	NA	beak	4.96	6.37	28	178.36
30.698	0	1	DenseCorrect	NA	fire	4.66	11.05	22	243.1
36.838	0	1	SparseCorrect	NA	launch	3.34	9.47	5	47.35
42.977	0	1	SparseCorrect	NA	snail	4.81	9.23	5	46.15
49.116	0	1	SparseCorrect	NA	rinse	3.6	7.44	5	37.2
55.255	0	1	DenseCorrect	NA	know	5	13.59	27	366.93
61.395	0	1	DenseCorrect	NA	pitch	3.92	9.08	24	217.92
67.534	0	1	DenseCorrect	NA	soap	4.86	8.99	21	188.79
73.674	0	1	SparseCorrect	NA	farm	4.48	9.29	6	55.74
79.814	0	1	DenseCorrect	NA	shut	3.18	9.89	21	207.69
85.953	0	1	DenseCorrect	NA	rake	4.1	6.82	30	204.6
92.093	0	1	DenseCorrect	NA	hair	4.96	10.66	24	255.84
98.232	0	1	SparseCorrect	NA	staff	4.17	10.62	5	53.1
104.372	0	1	DenseCorrect	NA	peak	4.12	9.04	31	280.24
110.512	0	1	DenseCorrect	NA	mum	4.04	7.28	23	167.44
116.651	0	1	DenseCorrect	NA	hip	4.17	8.83	28	247.24
122.791	0	1	DenseCorrect	NA	cut	4.33	11.5	25	287.5
128.93	0	1	DenseCorrect	NA	buck	4.67	8.82	29	255.78
135.07	0	1	SparseCorrect	NA	mule	4.89	7.31	6	43.86
141.208	0	1	DenseCorrect	NA	ten	4.14	10.57	27	285.39
147.348	0	1	SparseCorrect	NA	dance	3.79	10.17	6	61.02
153.488	0	1	noise	NA	null	-1	-1	-1	-1
159.627	0	1	noise	NA	null	-1	-1	-1	-1
171.906	0	1	SparseCorrect	NA	fresh	1.83	9.65	4	38.6
178.046	0	1	noise	NA	null	-1	-1	-1	-1
184.186	0	1	noise	NA	null	-1	-1	-1	-1
190.325	0	1	noise	NA	null	-1	-1	-1	-1
196.465	0	1	SparseCorrect	NA	sperm	4.7	8.44	4	33.76
221.023	0	1	SparseCorrect	NA	kept	2.48	10.56	3	31.68
233.301	0	1	noise	NA	null	-1	-1	-1	-1
239.441	0	1	noise	NA	null	-1	-1	-1	-1
257.86	0	1	SparseCorrect	NA	brook	4.32	7.93	6	47.58
263.999	0	1	SparseCorrect	NA	smith	4.92	10.73	3	32.19
270.139	0	1	SparseCorrect	NA	month	4.04	11.24	2	22.48
276.278	0	1	SparseCorrect	NA	judge	3.57	10.25	6	61.5
282.418	0	1	noise	NA	null	-1	-1	-1	-1
288.558	0	1	DenseIncorrect	NA	nail	4.17	8.43	26	219.18
294.697	0	1	SparseIncorrect	NA	squad	3.41	8.48	5	42.4
300.837	0	1	DenseCorrect	NA	save	2.24	11.05	22	243.1
306.976	0	1	DenseCorrect	NA	seek	2.5	9.89	31	306.59
319.255	0	1	DenseCorrect	NA	hear	3.56	11.41	30	342.3
325.394	0	1	SparseCorrect	NA	speech	3.14	10.5	3	31.5
331.534	0	1	SparseCorrect	NA	was	4.79	14.56	1	14.56
337.673	0	1	SparseCorrect	NA	spank	3.62	7.29	4	29.16
349.953	0	1	DenseCorrect	NA	hole	4.79	10.16	31	314.96
356.092	0	1	noise	NA	null	-1	-1	-1	-1
368.371	0	1	SparseCorrect	NA	sparse	2.08	7.18	3	21.54
374.511	0	1	noise	NA	null	-1	-1	-1	-1
