onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
18.418	0	1	DenseIncorrect	NA	grate	4.79	6.6	21	138.6
24.558	0	1	DenseCorrect	NA	beat	3.97	10.41	33	343.53
30.697	0	1	noise	NA	null	-1	-1	-1	-1
42.976	0	1	SparseIncorrect	NA	brook	4.32	7.93	6	47.58
49.115	0	1	noise	NA	null	-1	-1	-1	-1
55.255	0	1	noise	NA	null	-1	-1	-1	-1
64.464	0	1	SparseIncorrect	NA	spank	3.62	7.29	4	29.16
70.603	0	1	SparseIncorrect	NA	was	4.79	14.56	1	14.56
76.741	0	1	SparseCorrect	NA	snail	4.81	9.23	5	46.15
95.159	0	1	DenseIncorrect	NA	read	3.37	12.58	28	352.24
107.438	0	1	DenseIncorrect	NA	rod	4.35	9.88	21	207.48
113.577	0	1	DenseIncorrect	NA	lamb	4.93	8.14	27	219.78
119.717	0	1	DenseIncorrect	NA	fate	1.33	9.05	29	262.45
125.856	0	1	noise	NA	null	-1	-1	-1	-1
131.995	0	1	SparseIncorrect	NA	kept	2.48	10.56	3	31.68
138.135	0	1	SparseIncorrect	NA	judge	3.57	10.25	6	61.5
144.274	0	1	SparseCorrect	NA	dance	3.79	10.17	6	61.02
150.413	0	1	DenseIncorrect	NA	tyke	3.88	4.71	25	117.75
156.553	0	1	DenseCorrect	NA	shell	4.74	10.52	21	220.92
168.83	0	1	SparseCorrect	NA	speech	3.14	10.5	3	31.5
174.97	0	1	SparseCorrect	NA	world	4.15	12.6	5	63
181.109	0	1	DenseIncorrect	NA	dull	2.33	8.44	23	194.12
187.248	0	1	SparseCorrect	NA	rinse	3.6	7.44	5	37.2
193.388	0	1	noise	NA	null	-1	-1	-1	-1
205.667	0	1	SparseIncorrect	NA	sparse	2.08	7.18	3	21.54
211.806	0	1	DenseIncorrect	NA	bell	4.96	10.12	27	273.24
217.945	0	1	SparseCorrect	NA	sperm	4.7	8.44	4	33.76
224.085	0	1	SparseCorrect	NA	month	4.04	11.24	2	22.48
230.224	0	1	noise	NA	null	-1	-1	-1	-1
236.363	0	1	DenseIncorrect	NA	main	2.33	11.21	31	347.51
242.503	0	1	SparseCorrect	NA	mule	4.89	7.31	6	43.86
248.642	0	1	noise	NA	null	-1	-1	-1	-1
254.78	0	1	noise	NA	null	-1	-1	-1	-1
267.059	0	1	noise	NA	null	-1	-1	-1	-1
279.338	0	1	SparseIncorrect	NA	farm	4.48	9.29	6	55.74
285.477	0	1	SparseIncorrect	NA	staff	4.17	10.62	5	53.1
291.616	0	1	DenseIncorrect	NA	lace	4.81	8.1	29	234.9
297.756	0	1	DenseIncorrect	NA	sheet	4.86	9.74	23	224.02
303.895	0	1	SparseIncorrect	NA	fresh	1.83	9.65	4	38.6
310.034	0	1	DenseIncorrect	NA	rye	4.68	7.14	37	264.18
316.174	0	1	DenseIncorrect	NA	might	2.21	12.53	28	350.84
322.313	0	1	DenseIncorrect	NA	chick	4.93	8.06	23	185.38
328.452	0	1	DenseIncorrect	NA	men	4.7	11.5	27	310.5
334.592	0	1	DenseCorrect	NA	curl	4.22	7.12	23	163.76
340.731	0	1	SparseCorrect	NA	launch	3.34	9.47	5	47.35
346.869	0	1	SparseIncorrect	NA	squad	3.41	8.48	5	42.4
359.148	0	1	noise	NA	null	-1	-1	-1	-1
365.287	0	1	SparseIncorrect	NA	smith	4.92	10.73	3	32.19
371.427	0	1	DenseIncorrect	NA	lit	3.53	8.59	37	317.83
377.566	0	1	DenseIncorrect	NA	pose	3.17	8.38	21	175.98
