onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.279	0	1	SparseCorrect	NA	squirt	3.44	7.22	5	36.1
18.417	0	1	DenseIncorrect	NA	gear	4.25	9.64	21	202.44
24.557	0	1	SparseIncorrect	NA	twist	3.67	9.15	3	27.45
36.835	0	1	SparseIncorrect	NA	fifth	4.04	9.09	1	9.09
49.114	0	1	SparseIncorrect	NA	snug	2.27	7.14	6	42.84
61.393	0	1	SparseIncorrect	NA	beard	4.89	8.06	6	48.36
67.532	0	1	SparseCorrect	NA	crust	4.48	7.3	5	36.5
73.672	0	1	SparseIncorrect	NA	loyal	2.77	8.26	3	24.78
79.811	0	1	DenseIncorrect	NA	tall	3.07	9.34	27	252.18
92.09	0	1	SparseCorrect	NA	smooth	3.14	9.51	1	9.51
98.229	0	1	DenseIncorrect	NA	top	3.82	11.67	21	245.07
110.507	0	1	SparseIncorrect	NA	drawer	4.58	7.82	6	46.92
122.785	0	1	noise	NA	null	-1	-1	-1	-1
128.925	0	1	noise	NA	null	-1	-1	-1	-1
135.064	0	1	DenseIncorrect	NA	pass	2.57	10.79	24	258.96
141.203	0	1	noise	NA	null	-1	-1	-1	-1
147.343	0	1	SparseIncorrect	NA	pint	4.29	7.29	6	43.74
153.482	0	1	noise	NA	null	-1	-1	-1	-1
159.621	0	1	SparseCorrect	NA	pierce	4.93	8.51	4	34.04
165.761	0	1	DenseCorrect	NA	mice	4.8	8.34	22	183.48
178.039	0	1	SparseIncorrect	NA	prove	4.89	10.36	5	51.8
184.179	0	1	SparseCorrect	NA	twice	1.89	10.74	2	21.48
190.318	0	1	SparseCorrect	NA	press	3.73	11.26	6	67.56
196.456	0	1	noise	NA	null	-1	-1	-1	-1
214.875	0	1	SparseCorrect	NA	slouch	3.17	5.27	0	0
221.014	0	1	DenseIncorrect	NA	fade	2.43	8.16	22	179.52
227.153	0	1	DenseIncorrect	NA	say	2.41	12.79	37	473.23
233.293	0	1	DenseIncorrect	NA	right	2.31	12.87	35	450.45
239.432	0	1	DenseIncorrect	NA	goat	4.97	7.85	26	204.1
245.571	0	1	DenseIncorrect	NA	mail	4.66	12.47	35	436.45
251.711	0	1	noise	NA	null	-1	-1	-1	-1
257.85	0	1	noise	NA	null	-1	-1	-1	-1
263.989	0	1	DenseIncorrect	NA	lay	3.72	9.62	35	336.7
270.129	0	1	DenseIncorrect	NA	kit	4.43	10.12	35	354.2
276.268	0	1	noise	NA	null	-1	-1	-1	-1
282.406	0	1	DenseIncorrect	NA	ray	4.97	10.05	38	381.9
288.546	0	1	DenseIncorrect	NA	pot	4.76	9.49	34	322.66
294.685	0	1	SparseIncorrect	NA	yarn	4.79	8.05	5	40.25
300.824	0	1	SparseIncorrect	NA	clutch	3.56	7.91	4	31.64
306.964	0	1	DenseIncorrect	NA	dam	4.86	8.12	22	178.64
319.242	0	1	noise	NA	null	-1	-1	-1	-1
325.382	0	1	SparseIncorrect	NA	pure	1.65	9.96	2	19.92
331.521	0	1	SparseIncorrect	NA	fact	2.54	12.13	6	72.78
337.66	0	1	DenseIncorrect	NA	rid	1.96	9.91	29	287.39
343.8	0	1	DenseIncorrect	NA	come	2.69	12.35	22	271.7
349.939	0	1	noise	NA	null	-1	-1	-1	-1
356.078	0	1	DenseIncorrect	NA	pace	3.03	8.88	30	266.4
362.218	0	1	SparseIncorrect	NA	thread	4.69	10.95	6	65.7
368.357	0	1	DenseCorrect	NA	for	4.6	15.42	33	508.86
374.495	0	1	DenseCorrect	NA	fern	4.97	6.34	21	133.14
