onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.279	0	1	SparseCorrect	NA	gift	4.45	9.37	5	46.85
18.418	0	1	DenseCorrect	NA	hear	3.56	11.41	30	342.3
24.558	0	1	DenseCorrect	NA	soap	4.86	8.99	21	188.79
30.697	0	1	noise	NA	null	-1	-1	-1	-1
36.835	0	1	SparseCorrect	NA	clown	4.83	7.92	5	39.6
55.254	0	1	noise	NA	null	-1	-1	-1	-1
61.393	0	1	noise	NA	null	-1	-1	-1	-1
67.533	0	1	noise	NA	null	-1	-1	-1	-1
73.672	0	1	SparseCorrect	NA	cloth	4.83	9.32	3	27.96
79.812	0	1	SparseCorrect	NA	stunt	3	7.43	2	14.86
85.951	0	1	noise	NA	null	-1	-1	-1	-1
92.091	0	1	DenseCorrect	NA	shut	3.18	9.89	21	207.69
98.23	0	1	SparseIncorrect	NA	step	3.7	10.69	6	64.14
104.369	0	1	SparseIncorrect	NA	blimp	4.69	5.76	1	5.76
116.648	0	1	DenseCorrect	NA	ten	4.14	10.57	27	285.39
122.788	0	1	SparseIncorrect	NA	vault	4.45	9.15	6	54.9
128.926	0	1	DenseCorrect	NA	rake	4.1	6.82	30	204.6
141.205	0	1	SparseCorrect	NA	spoil	2.43	7.48	6	44.88
147.345	0	1	SparseCorrect	NA	child	4.7	11.08	4	44.32
153.484	0	1	DenseCorrect	NA	cut	4.33	11.5	25	287.5
159.624	0	1	noise	NA	null	-1	-1	-1	-1
165.763	0	1	SparseCorrect	NA	stink	3.29	7.34	6	44.04
178.042	0	1	SparseIncorrect	NA	mesh	4.27	7.58	6	45.48
184.181	0	1	noise	NA	null	-1	-1	-1	-1
190.321	0	1	SparseCorrect	NA	swung	3.1	7.15	5	35.75
196.46	0	1	DenseCorrect	NA	hip	4.17	8.83	28	247.24
208.739	0	1	SparseCorrect	NA	skunk	4.77	6.79	5	33.95
221.017	0	1	SparseIncorrect	NA	plague	3.21	8.46	5	42.3
227.157	0	1	DenseCorrect	NA	hair	4.96	10.66	24	255.84
233.296	0	1	DenseIncorrect	NA	nail	4.17	8.43	26	219.18
239.435	0	1	DenseCorrect	NA	pitch	3.92	9.08	24	217.92
245.575	0	1	SparseCorrect	NA	flaunt	2	5.75	1	5.75
251.714	0	1	SparseCorrect	NA	tops	3.59	8.28	5	41.4
257.854	0	1	noise	NA	null	-1	-1	-1	-1
270.133	0	1	DenseIncorrect	NA	fire	4.66	11.05	22	243.1
276.272	0	1	DenseCorrect	NA	late	2.5	10.92	32	349.44
282.412	0	1	DenseCorrect	NA	peak	4.12	9.04	31	280.24
288.551	0	1	SparseCorrect	NA	cramp	3.96	5.95	6	35.7
294.691	0	1	DenseIncorrect	NA	beak	4.96	6.37	28	178.36
300.83	0	1	DenseCorrect	NA	seek	2.5	9.89	31	306.59
306.968	0	1	noise	NA	null	-1	-1	-1	-1
313.108	0	1	SparseCorrect	NA	truth	1.57	10.87	5	54.35
319.247	0	1	DenseCorrect	NA	mum	4.04	7.28	23	167.44
325.387	0	1	DenseCorrect	NA	buck	4.67	8.82	29	255.78
331.526	0	1	SparseIncorrect	NA	throb	2.54	5.73	1	5.73
343.805	0	1	DenseCorrect	NA	know	5	13.59	27	366.93
349.945	0	1	DenseCorrect	NA	save	2.24	11.05	22	243.1
356.084	0	1	SparseCorrect	NA	change	2.63	11.96	3	35.88
362.224	0	1	noise	NA	null	-1	-1	-1	-1
374.502	0	1	DenseIncorrect	NA	hole	4.79	10.16	31	314.96
