onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
18.42	0	1	SparseCorrect	NA	length	3.9	10.84	0	0
24.559	0	1	DenseCorrect	NA	toot	3.32	5.55	27	149.85
30.699	0	1	SparseCorrect	NA	twang	2.68	5.29	1	5.29
36.839	0	1	noise	NA	null	-1	-1	-1	-1
42.979	0	1	SparseCorrect	NA	choice	1.69	11.09	3	33.27
49.119	0	1	SparseCorrect	NA	club	3.63	11.06	4	44.24
55.259	0	1	DenseCorrect	NA	fan	4.7	10.53	21	221.13
61.399	0	1	SparseCorrect	NA	breath	4.25	9.58	3	28.74
67.539	0	1	DenseCorrect	NA	tight	2.22	9.87	30	296.1
73.677	0	1	noise	NA	null	-1	-1	-1	-1
79.817	0	1	DenseIncorrect	NA	toll	3.4	8.93	33	294.69
92.097	0	1	SparseCorrect	NA	stench	3.62	6.89	1	6.89
98.237	0	1	SparseCorrect	NA	realm	2.74	8.89	2	17.78
104.377	0	1	DenseCorrect	NA	made	2.4	12.51	24	300.24
116.657	0	1	noise	NA	null	-1	-1	-1	-1
122.796	0	1	SparseCorrect	NA	fudge	4.8	7.26	6	43.56
128.936	0	1	SparseCorrect	NA	nerve	3.72	8.34	6	50.04
135.076	0	1	SparseIncorrect	NA	hulk	3.21	8.41	5	42.05
141.216	0	1	SparseCorrect	NA	drink	4.68	9.9	6	59.4
147.356	0	1	noise	NA	null	-1	-1	-1	-1
153.496	0	1	SparseCorrect	NA	smash	3.37	7.85	4	31.4
165.774	0	1	DenseCorrect	NA	but	1.68	14.57	35	509.95
171.914	0	1	DenseIncorrect	NA	hum	4.23	7.96	25	199
184.194	0	1	DenseIncorrect	NA	rub	3.93	8.35	23	192.05
190.334	0	1	DenseCorrect	NA	kick	4.1	9.9	28	277.2
196.474	0	1	noise	NA	null	-1	-1	-1	-1
202.614	0	1	SparseCorrect	NA	bounce	3.57	8.35	4	33.4
214.893	0	1	DenseCorrect	NA	shear	3.17	6.81	26	177.06
227.173	0	1	DenseIncorrect	NA	nine	4.46	9.6	21	201.6
233.313	0	1	DenseCorrect	NA	gut	4.11	8.22	24	197.28
239.453	0	1	SparseCorrect	NA	stood	3	9.57	4	38.28
245.593	0	1	noise	NA	null	-1	-1	-1	-1
251.732	0	1	SparseCorrect	NA	dorm	4.29	7.41	5	37.05
257.872	0	1	DenseCorrect	NA	hit	3.96	11.07	33	365.31
264.011	0	1	DenseCorrect	NA	cheek	4.83	8.18	21	171.78
276.291	0	1	SparseIncorrect	NA	shears	4.47	5.57	1	5.57
288.571	0	1	noise	NA	null	-1	-1	-1	-1
294.711	0	1	DenseIncorrect	NA	take	2.86	12.71	25	317.75
300.851	0	1	SparseIncorrect	NA	shrine	4.32	7.77	5	38.85
306.99	0	1	noise	NA	null	-1	-1	-1	-1
313.13	0	1	DenseCorrect	NA	knight	3.67	9.81	24	235.44
319.27	0	1	SparseCorrect	NA	watch	3.67	10.95	5	54.75
331.55	0	1	DenseCorrect	NA	wire	4.64	9.72	22	213.84
337.689	0	1	SparseCorrect	NA	space	3.31	11.64	6	69.84
343.829	0	1	DenseIncorrect	NA	loan	3.66	9.16	33	302.28
349.969	0	1	noise	NA	null	-1	-1	-1	-1
356.108	0	1	DenseCorrect	NA	bake	4.21	7.84	29	227.36
362.248	0	1	noise	NA	null	-1	-1	-1	-1
368.388	0	1	SparseCorrect	NA	disc	4.76	9.73	4	38.92
374.528	0	1	DenseCorrect	NA	sin	1.66	9.77	31	302.87
