onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.279	0	1	DenseIncorrect	NA	lit	3.53	8.59	37	317.83
18.418	0	1	SparseCorrect	NA	shrine	4.32	7.77	5	38.85
24.558	0	1	noise	NA	null	-1	-1	-1	-1
30.698	0	1	SparseCorrect	NA	disc	4.76	9.73	4	38.92
36.837	0	1	SparseCorrect	NA	fudge	4.8	7.26	6	43.56
42.977	0	1	SparseCorrect	NA	choice	1.69	11.09	3	33.27
55.256	0	1	DenseIncorrect	NA	main	2.33	11.21	31	347.51
61.396	0	1	SparseCorrect	NA	length	3.9	10.84	0	0
67.536	0	1	SparseIncorrect	NA	space	3.31	11.64	6	69.84
73.675	0	1	noise	NA	null	-1	-1	-1	-1
79.815	0	1	DenseIncorrect	NA	tyke	3.88	4.71	25	117.75
85.954	0	1	DenseCorrect	NA	sheet	4.86	9.74	23	224.02
92.093	0	1	SparseIncorrect	NA	realm	2.74	8.89	2	17.78
98.233	0	1	DenseCorrect	NA	dull	2.33	8.44	23	194.12
104.373	0	1	DenseCorrect	NA	read	3.37	12.58	28	352.24
110.512	0	1	SparseCorrect	NA	drink	4.68	9.9	6	59.4
116.652	0	1	noise	NA	null	-1	-1	-1	-1
122.792	0	1	DenseCorrect	NA	might	2.21	12.53	28	350.84
128.931	0	1	SparseCorrect	NA	bounce	3.57	8.35	4	33.4
135.071	0	1	DenseIncorrect	NA	fate	1.33	9.05	29	262.45
141.21	0	1	DenseIncorrect	NA	rye	4.68	7.14	37	264.18
147.35	0	1	SparseIncorrect	NA	twang	2.68	5.29	1	5.29
153.49	0	1	noise	NA	null	-1	-1	-1	-1
159.629	0	1	SparseIncorrect	NA	dorm	4.29	7.41	5	37.05
171.908	0	1	DenseIncorrect	NA	beat	3.97	10.41	33	343.53
184.187	0	1	SparseCorrect	NA	smash	3.37	7.85	4	31.4
196.466	0	1	DenseCorrect	NA	chick	4.93	8.06	23	185.38
202.606	0	1	DenseCorrect	NA	lamb	4.93	8.14	27	219.78
214.885	0	1	DenseIncorrect	NA	pose	3.17	8.38	21	175.98
221.025	0	1	noise	NA	null	-1	-1	-1	-1
233.304	0	1	DenseIncorrect	NA	shell	4.74	10.52	21	220.92
239.444	0	1	SparseCorrect	NA	hulk	3.21	8.41	5	42.05
245.584	0	1	SparseCorrect	NA	watch	3.67	10.95	5	54.75
257.863	0	1	SparseCorrect	NA	stood	3	9.57	4	38.28
264.002	0	1	DenseCorrect	NA	curl	4.22	7.12	23	163.76
270.141	0	1	noise	NA	null	-1	-1	-1	-1
276.281	0	1	DenseCorrect	NA	rod	4.35	9.88	21	207.48
282.42	0	1	noise	NA	null	-1	-1	-1	-1
288.56	0	1	noise	NA	null	-1	-1	-1	-1
294.7	0	1	SparseIncorrect	NA	shears	4.47	5.57	1	5.57
313.119	0	1	DenseIncorrect	NA	bell	4.96	10.12	27	273.24
319.258	0	1	DenseCorrect	NA	men	4.7	11.5	27	310.5
325.398	0	1	SparseCorrect	NA	nerve	3.72	8.34	6	50.04
337.677	0	1	DenseCorrect	NA	lace	4.81	8.1	29	234.9
343.817	0	1	SparseCorrect	NA	breath	4.25	9.58	3	28.74
349.957	0	1	DenseCorrect	NA	grate	4.79	6.6	21	138.6
356.095	0	1	SparseCorrect	NA	club	3.63	11.06	4	44.24
362.235	0	1	noise	NA	null	-1	-1	-1	-1
368.375	0	1	SparseCorrect	NA	stench	3.62	6.89	1	6.89
374.514	0	1	noise	NA	null	-1	-1	-1	-1
