onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.279	0	1	DenseIncorrect	NA	hope	4.96	11.92	21	250.32
18.419	0	1	SparseCorrect	NA	child	4.7	11.08	4	44.32
24.559	0	1	SparseCorrect	NA	tops	3.59	8.28	5	41.4
30.699	0	1	SparseIncorrect	NA	blimp	4.69	5.76	1	5.76
42.978	0	1	SparseCorrect	NA	clown	4.83	7.92	5	39.6
49.118	0	1	SparseCorrect	NA	cramp	3.96	5.95	6	35.7
55.256	0	1	SparseCorrect	NA	throb	2.54	5.73	1	5.73
61.396	0	1	SparseIncorrect	NA	vault	4.45	9.15	6	54.9
73.676	0	1	noise	NA	null	-1	-1	-1	-1
79.815	0	1	noise	NA	null	-1	-1	-1	-1
85.955	0	1	DenseCorrect	NA	case	3.93	12.2	22	268.4
92.095	0	1	SparseIncorrect	NA	stink	3.29	7.34	6	44.04
98.235	0	1	DenseIncorrect	NA	caught	3.24	10.03	23	230.69
104.374	0	1	DenseCorrect	NA	dim	3.26	8.36	21	175.56
110.514	0	1	DenseCorrect	NA	seat	4.71	9.75	32	312
122.793	0	1	DenseCorrect	NA	face	4.86	11.26	21	236.46
128.933	0	1	noise	NA	null	-1	-1	-1	-1
135.073	0	1	DenseCorrect	NA	sail	4	8.18	34	278.12
141.212	0	1	noise	NA	null	-1	-1	-1	-1
147.351	0	1	noise	NA	null	-1	-1	-1	-1
153.491	0	1	noise	NA	null	-1	-1	-1	-1
159.631	0	1	DenseCorrect	NA	said	2.8	12.77	21	268.17
171.91	0	1	SparseIncorrect	NA	spoil	2.43	7.48	6	44.88
178.05	0	1	SparseCorrect	NA	step	3.7	10.69	6	64.14
184.19	0	1	SparseCorrect	NA	flaunt	2	5.75	1	5.75
196.469	0	1	DenseCorrect	NA	moon	4.86	10.33	21	216.93
202.609	0	1	DenseCorrect	NA	let	2.17	12.24	30	367.2
214.888	0	1	SparseCorrect	NA	truth	1.57	10.87	5	54.35
221.028	0	1	SparseCorrect	NA	mesh	4.27	7.58	6	45.48
227.167	0	1	DenseCorrect	NA	pail	4.89	6.21	34	211.14
233.306	0	1	DenseCorrect	NA	head	4.72	11.6	25	290
239.446	0	1	DenseCorrect	NA	soar	3.42	6.76	32	216.32
245.586	0	1	noise	NA	null	-1	-1	-1	-1
257.865	0	1	SparseCorrect	NA	gift	4.45	9.37	5	46.85
264.005	0	1	SparseCorrect	NA	plague	3.21	8.46	5	42.3
270.145	0	1	SparseCorrect	NA	change	2.63	11.96	3	35.88
276.284	0	1	DenseIncorrect	NA	bird	5	9.86	22	216.92
282.424	0	1	SparseCorrect	NA	skunk	4.77	6.79	5	33.95
288.564	0	1	DenseCorrect	NA	tag	4.14	9.94	21	208.74
294.703	0	1	DenseCorrect	NA	coat	4.96	9.24	31	286.44
300.843	0	1	SparseCorrect	NA	cloth	4.83	9.32	3	27.96
306.983	0	1	noise	NA	null	-1	-1	-1	-1
313.122	0	1	SparseCorrect	NA	stunt	3	7.43	2	14.86
319.261	0	1	DenseIncorrect	NA	burn	4.08	9.43	22	207.46
337.68	0	1	noise	NA	null	-1	-1	-1	-1
343.82	0	1	SparseCorrect	NA	swung	3.1	7.15	5	35.75
349.96	0	1	noise	NA	null	-1	-1	-1	-1
356.1	0	1	DenseCorrect	NA	mace	3.47	7.15	29	207.35
362.239	0	1	DenseCorrect	NA	wait	2.46	11.03	27	297.81
368.379	0	1	DenseCorrect	NA	shack	4.86	8.37	22	184.14
