onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.279	0	1	SparseCorrect	NA	pint	4.29	7.29	6	43.74
18.419	0	1	DenseCorrect	NA	top	3.82	11.67	21	245.07
24.558	0	1	DenseCorrect	NA	ray	4.97	10.05	38	381.9
30.698	0	1	noise	NA	null	-1	-1	-1	-1
36.838	0	1	DenseCorrect	NA	for	4.6	15.42	33	508.86
42.978	0	1	DenseCorrect	NA	pass	2.57	10.79	24	258.96
55.257	0	1	SparseCorrect	NA	prove	4.89	10.36	5	51.8
61.397	0	1	noise	NA	null	-1	-1	-1	-1
73.676	0	1	SparseCorrect	NA	squirt	3.44	7.22	5	36.1
79.816	0	1	SparseCorrect	NA	pure	1.65	9.96	2	19.92
92.094	0	1	SparseIncorrect	NA	fact	2.54	12.13	6	72.78
98.234	0	1	SparseCorrect	NA	drawer	4.58	7.82	6	46.92
104.374	0	1	SparseCorrect	NA	loyal	2.77	8.26	3	24.78
110.514	0	1	SparseCorrect	NA	slouch	3.17	5.27	0	0
116.653	0	1	SparseCorrect	NA	thread	4.69	10.95	6	65.7
122.793	0	1	DenseCorrect	NA	mail	4.66	12.47	35	436.45
128.933	0	1	SparseCorrect	NA	clutch	3.56	7.91	4	31.64
141.212	0	1	noise	NA	null	-1	-1	-1	-1
153.492	0	1	noise	NA	null	-1	-1	-1	-1
165.771	0	1	DenseCorrect	NA	goat	4.97	7.85	26	204.1
171.911	0	1	SparseCorrect	NA	pierce	4.93	8.51	4	34.04
178.049	0	1	noise	NA	null	-1	-1	-1	-1
184.189	0	1	noise	NA	null	-1	-1	-1	-1
190.329	0	1	DenseCorrect	NA	dam	4.86	8.12	22	178.64
196.469	0	1	SparseCorrect	NA	fifth	4.04	9.09	1	9.09
202.608	0	1	SparseCorrect	NA	press	3.73	11.26	6	67.56
208.748	0	1	DenseCorrect	NA	right	2.31	12.87	35	450.45
214.888	0	1	noise	NA	null	-1	-1	-1	-1
224.097	0	1	DenseCorrect	NA	kit	4.43	10.12	35	354.2
230.237	0	1	DenseCorrect	NA	fern	4.97	6.34	21	133.14
236.377	0	1	DenseCorrect	NA	mice	4.8	8.34	22	183.48
242.516	0	1	SparseCorrect	NA	smooth	3.14	9.51	1	9.51
248.656	0	1	SparseCorrect	NA	yarn	4.79	8.05	5	40.25
254.796	0	1	DenseCorrect	NA	say	2.41	12.79	37	473.23
260.936	0	1	DenseCorrect	NA	tall	3.07	9.34	27	252.18
267.074	0	1	SparseCorrect	NA	snug	2.27	7.14	6	42.84
273.214	0	1	DenseCorrect	NA	come	2.69	12.35	22	271.7
279.354	0	1	SparseIncorrect	NA	beard	4.89	8.06	6	48.36
291.633	0	1	DenseCorrect	NA	fade	2.43	8.16	22	179.52
297.773	0	1	noise	NA	null	-1	-1	-1	-1
310.052	0	1	SparseCorrect	NA	twice	1.89	10.74	2	21.48
322.332	0	1	DenseCorrect	NA	pace	3.03	8.88	30	266.4
328.471	0	1	DenseCorrect	NA	rid	1.96	9.91	29	287.39
334.611	0	1	noise	NA	null	-1	-1	-1	-1
340.751	0	1	DenseCorrect	NA	lay	3.72	9.62	35	336.7
346.891	0	1	noise	NA	null	-1	-1	-1	-1
353.03	0	1	DenseIncorrect	NA	pot	4.76	9.49	34	322.66
359.169	0	1	DenseCorrect	NA	gear	4.25	9.64	21	202.44
365.309	0	1	SparseCorrect	NA	twist	3.67	9.15	3	27.45
371.448	0	1	SparseCorrect	NA	crust	4.48	7.3	5	36.5
