onset	duration	weight	trial_type	aux	word	concreteness	log_freq	denb	freq_den_interxn
12.279	0	1	SparseIncorrect	NA	realm	2.74	8.89	2	17.78
18.419	0	1	DenseCorrect	NA	cheek	4.83	8.18	21	171.78
24.558	0	1	SparseCorrect	NA	twang	2.68	5.29	1	5.29
30.697	0	1	noise	NA	null	-1	-1	-1	-1
36.837	0	1	SparseCorrect	NA	drink	4.68	9.9	6	59.4
42.976	0	1	SparseIncorrect	NA	shears	4.47	5.57	1	5.57
49.116	0	1	SparseCorrect	NA	length	3.9	10.84	0	0
55.255	0	1	SparseCorrect	NA	hulk	3.21	8.41	5	42.05
67.534	0	1	DenseCorrect	NA	bake	4.21	7.84	29	227.36
73.674	0	1	SparseCorrect	NA	stood	3	9.57	4	38.28
79.813	0	1	SparseCorrect	NA	space	3.31	11.64	6	69.84
92.091	0	1	noise	NA	null	-1	-1	-1	-1
98.23	0	1	SparseCorrect	NA	nerve	3.72	8.34	6	50.04
104.37	0	1	noise	NA	null	-1	-1	-1	-1
110.509	0	1	DenseCorrect	NA	kick	4.1	9.9	28	277.2
116.649	0	1	SparseCorrect	NA	disc	4.76	9.73	4	38.92
122.788	0	1	SparseCorrect	NA	stench	3.62	6.89	1	6.89
141.207	0	1	DenseIncorrect	NA	sin	1.66	9.77	31	302.87
147.346	0	1	DenseCorrect	NA	toot	3.32	5.55	27	149.85
153.485	0	1	DenseCorrect	NA	knight	3.67	9.81	24	235.44
159.625	0	1	SparseCorrect	NA	choice	1.69	11.09	3	33.27
165.764	0	1	DenseCorrect	NA	made	2.4	12.51	24	300.24
171.904	0	1	SparseIncorrect	NA	watch	3.67	10.95	5	54.75
178.043	0	1	noise	NA	null	-1	-1	-1	-1
184.182	0	1	SparseCorrect	NA	bounce	3.57	8.35	4	33.4
190.321	0	1	DenseIncorrect	NA	hum	4.23	7.96	25	199
202.6	0	1	DenseIncorrect	NA	rub	3.93	8.35	23	192.05
208.74	0	1	SparseCorrect	NA	breath	4.25	9.58	3	28.74
214.879	0	1	SparseCorrect	NA	fudge	4.8	7.26	6	43.56
221.019	0	1	noise	NA	null	-1	-1	-1	-1
227.158	0	1	DenseCorrect	NA	hit	3.96	11.07	33	365.31
233.297	0	1	DenseIncorrect	NA	toll	3.4	8.93	33	294.69
239.437	0	1	SparseCorrect	NA	smash	3.37	7.85	4	31.4
245.576	0	1	SparseCorrect	NA	club	3.63	11.06	4	44.24
257.855	0	1	DenseCorrect	NA	nine	4.46	9.6	21	201.6
263.995	0	1	noise	NA	null	-1	-1	-1	-1
276.273	0	1	DenseCorrect	NA	gut	4.11	8.22	24	197.28
282.412	0	1	DenseCorrect	NA	take	2.86	12.71	25	317.75
288.552	0	1	noise	NA	null	-1	-1	-1	-1
294.691	0	1	SparseIncorrect	NA	shrine	4.32	7.77	5	38.85
300.83	0	1	noise	NA	null	-1	-1	-1	-1
306.97	0	1	DenseCorrect	NA	but	1.68	14.57	35	509.95
313.109	0	1	SparseCorrect	NA	dorm	4.29	7.41	5	37.05
331.528	0	1	DenseCorrect	NA	shear	3.17	6.81	26	177.06
337.667	0	1	noise	NA	null	-1	-1	-1	-1
343.807	0	1	DenseCorrect	NA	tight	2.22	9.87	30	296.1
349.946	0	1	DenseIncorrect	NA	wire	4.64	9.72	22	213.84
362.225	0	1	DenseCorrect	NA	loan	3.66	9.16	33	302.28
368.363	0	1	noise	NA	null	-1	-1	-1	-1
374.503	0	1	DenseCorrect	NA	fan	4.7	10.53	21	221.13
